timestamp (+0700),left-elapsed (s),left-x-axis (deg/s),left-y-axis (deg/s),left-z-axis (deg/s),right-elapsed (s),right-x-axis (deg/s),right-y-axis (deg/s),right-z-axis (deg/s)
2021-11-30 10:10:51.428,6.08,0.488,0.0,-0.549,7.15,0.488,-0.366,-0.427
2021-11-30 10:10:51.433,6.09,0.549,-0.061,-0.488,7.15,0.488,-0.366,-0.427
2021-11-30 10:10:51.438,6.09,0.549,-0.061,-0.488,7.16,0.488,-0.427,-0.305
2021-11-30 10:10:51.443,6.1,0.549,0.0,-0.366,7.16,0.488,-0.427,-0.305
2021-11-30 10:10:51.448,6.1,0.549,0.0,-0.366,7.17,0.427,-0.488,-0.305
2021-11-30 10:10:51.453,6.11,0.488,0.061,-0.366,7.17,0.427,-0.488,-0.305
2021-11-30 10:10:51.458,6.11,0.488,0.061,-0.366,7.18,0.488,-0.427,-0.366
2021-11-30 10:10:51.463,6.12,0.427,0.061,-0.366,7.18,0.488,-0.427,-0.366
2021-11-30 10:10:51.468,6.12,0.427,0.061,-0.366,7.19,0.549,-0.488,-0.488
2021-11-30 10:10:51.473,6.13,0.366,0.0,-0.427,7.19,0.549,-0.488,-0.488
2021-11-30 10:10:51.478,6.13,0.366,0.0,-0.427,7.2,0.61,-0.488,-0.366
2021-11-30 10:10:51.483,6.14,0.366,0.061,-0.366,7.2,0.61,-0.488,-0.366
2021-11-30 10:10:51.488,6.14,0.366,0.061,-0.366,7.21,0.671,-0.427,-0.366
2021-11-30 10:10:51.493,6.15,0.366,0.061,-0.366,7.21,0.671,-0.427,-0.366
2021-11-30 10:10:51.498,6.15,0.366,0.061,-0.366,7.22,0.61,-0.427,-0.427
2021-11-30 10:10:51.503,6.16,0.366,0.122,-0.305,7.22,0.61,-0.427,-0.427
2021-11-30 10:10:51.508,6.16,0.366,0.122,-0.305,7.23,0.549,-0.366,-0.305
2021-11-30 10:10:51.513,6.17,0.305,0.183,-0.305,7.23,0.549,-0.366,-0.305
2021-11-30 10:10:51.518,6.17,0.305,0.183,-0.305,7.24,0.488,-0.366,-0.427
2021-11-30 10:10:51.523,6.18,0.305,0.061,-0.305,7.24,0.488,-0.366,-0.427
2021-11-30 10:10:51.528,6.18,0.305,0.061,-0.305,7.25,0.427,-0.427,-0.427
2021-11-30 10:10:51.533,6.19,0.183,0.183,-0.305,7.25,0.427,-0.427,-0.427
2021-11-30 10:10:51.538,6.19,0.183,0.183,-0.305,7.26,0.549,-0.366,-0.427
2021-11-30 10:10:51.543,6.2,0.244,0.244,-0.366,7.26,0.549,-0.366,-0.427
2021-11-30 10:10:51.548,6.2,0.244,0.244,-0.366,7.27,0.549,-0.366,-0.488
2021-11-30 10:10:51.553,6.21,0.305,0.183,-0.488,7.27,0.549,-0.366,-0.488
2021-11-30 10:10:51.558,6.21,0.305,0.183,-0.488,7.28,0.61,-0.488,-0.366
2021-11-30 10:10:51.563,6.22,0.305,0.122,-0.488,7.28,0.61,-0.488,-0.366
2021-11-30 10:10:51.568,6.22,0.305,0.122,-0.488,7.29,0.549,-0.366,-0.427
2021-11-30 10:10:51.573,6.23,0.061,0.183,-0.488,7.29,0.549,-0.366,-0.427
2021-11-30 10:10:51.578,6.23,0.061,0.183,-0.488,7.3,0.427,-0.366,-0.366
2021-11-30 10:10:51.583,6.24,0.305,0.0,-0.61,7.3,0.427,-0.366,-0.366
2021-11-30 10:10:51.588,6.24,0.305,0.0,-0.61,7.31,0.488,-0.366,-0.244
2021-11-30 10:10:51.593,6.25,0.427,0.122,-0.549,7.31,0.488,-0.366,-0.244
2021-11-30 10:10:51.598,6.25,0.427,0.122,-0.549,7.32,0.488,-0.427,-0.244
2021-11-30 10:10:51.603,6.26,0.488,0.122,-0.549,7.32,0.488,-0.427,-0.244
2021-11-30 10:10:51.608,6.26,0.488,0.122,-0.549,7.33,0.488,-0.488,-0.244
2021-11-30 10:10:51.613,6.27,0.427,0.0,-0.549,7.33,0.488,-0.488,-0.244
2021-11-30 10:10:51.618,6.27,0.427,0.0,-0.549,7.34,0.732,-0.427,-0.183
2021-11-30 10:10:51.623,6.28,0.366,0.061,-0.488,7.34,0.732,-0.427,-0.183
2021-11-30 10:10:51.628,6.28,0.366,0.061,-0.488,7.35,0.732,-0.488,-0.183
2021-11-30 10:10:51.633,6.29,0.366,0.183,-0.427,7.35,0.732,-0.488,-0.183
2021-11-30 10:10:51.638,6.29,0.366,0.183,-0.427,7.36,0.671,-0.488,-0.244
2021-11-30 10:10:51.643,6.3,0.366,0.122,-0.427,7.36,0.671,-0.488,-0.244
2021-11-30 10:10:51.648,6.3,0.366,0.122,-0.427,7.37,0.488,-0.549,-0.122
2021-11-30 10:10:51.653,6.31,0.366,0.183,-0.305,7.37,0.488,-0.549,-0.122
2021-11-30 10:10:51.658,6.31,0.366,0.183,-0.305,7.38,0.61,-0.488,0.0
2021-11-30 10:10:51.663,6.32,0.366,0.183,-0.244,7.38,0.61,-0.488,0.0
2021-11-30 10:10:51.668,6.32,0.366,0.183,-0.244,7.39,0.549,-0.61,0.0
2021-11-30 10:10:51.673,6.33,0.366,0.183,-0.122,7.39,0.549,-0.61,0.0
2021-11-30 10:10:51.678,6.33,0.366,0.183,-0.122,7.4,0.732,-0.671,0.061
2021-11-30 10:10:51.683,6.34,0.305,0.183,-0.183,7.4,0.732,-0.671,0.061
2021-11-30 10:10:51.688,6.34,0.305,0.183,-0.183,7.41,0.671,-0.671,0.183
2021-11-30 10:10:51.693,6.35,0.244,0.122,0.061,7.41,0.671,-0.671,0.183
2021-11-30 10:10:51.698,6.35,0.244,0.122,0.061,7.42,0.61,-0.732,0.122
2021-11-30 10:10:51.703,6.36,0.244,0.122,0.0,7.42,0.61,-0.732,0.122
2021-11-30 10:10:51.708,6.36,0.244,0.122,0.0,7.43,0.732,-0.793,0.244
2021-11-30 10:10:51.713,6.37,0.244,0.183,-0.061,7.43,0.732,-0.793,0.244
2021-11-30 10:10:51.718,6.37,0.244,0.183,-0.061,7.44,0.549,-0.793,0.244
2021-11-30 10:10:51.723,6.38,0.183,0.183,0.0,7.44,0.549,-0.793,0.244
2021-11-30 10:10:51.728,6.38,0.183,0.183,0.0,7.45,0.61,-0.793,0.183
2021-11-30 10:10:51.733,6.39,0.183,0.122,-0.122,7.45,0.61,-0.793,0.183
2021-11-30 10:10:51.738,6.39,0.183,0.122,-0.122,7.46,0.732,-0.732,0.061
2021-11-30 10:10:51.743,6.4,0.244,0.061,-0.244,7.46,0.732,-0.732,0.061
2021-11-30 10:10:51.748,6.4,0.244,0.061,-0.244,7.47,0.549,-0.671,-0.061
2021-11-30 10:10:51.753,6.41,0.122,0.0,-0.244,7.47,0.549,-0.671,-0.061
2021-11-30 10:10:51.758,6.41,0.122,0.0,-0.244,7.48,0.61,-0.671,0.0
2021-11-30 10:10:51.763,6.42,0.183,0.0,-0.122,7.48,0.61,-0.671,0.0
2021-11-30 10:10:51.768,6.42,0.183,0.0,-0.122,7.49,0.427,-0.671,-0.061
2021-11-30 10:10:51.773,6.43,0.244,0.061,-0.183,7.49,0.427,-0.671,-0.061
2021-11-30 10:10:51.778,6.43,0.244,0.061,-0.183,7.5,0.488,-0.61,-0.122
2021-11-30 10:10:51.783,6.44,0.305,0.0,-0.183,7.5,0.488,-0.61,-0.122
2021-11-30 10:10:51.788,6.44,0.305,0.0,-0.183,7.51,0.427,-0.549,-0.122
2021-11-30 10:10:51.793,6.45,0.305,-0.061,-0.244,7.51,0.427,-0.549,-0.122
2021-11-30 10:10:51.798,6.45,0.305,-0.061,-0.244,7.52,0.427,-0.61,-0.244
2021-11-30 10:10:51.803,6.46,0.244,0.0,-0.427,7.52,0.427,-0.61,-0.244
2021-11-30 10:10:51.808,6.46,0.244,0.0,-0.427,7.53,0.488,-0.61,-0.305
2021-11-30 10:10:51.813,6.47,0.244,-0.061,-0.427,7.53,0.488,-0.61,-0.305
2021-11-30 10:10:51.818,6.47,0.244,-0.061,-0.427,7.54,0.549,-0.61,-0.305
2021-11-30 10:10:51.823,6.48,0.305,-0.183,-0.488,7.54,0.549,-0.61,-0.305
2021-11-30 10:10:51.828,6.48,0.305,-0.183,-0.488,7.55,0.61,-0.671,-0.366
