source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Accelerometer + EMG,accx_sdVal,1,True,10,0.850736800099459
Accelerometer + EMG,MGinter_cvVal,1,True,10,0.8120424770693667
Accelerometer + EMG,BFinter_cvVal,1,True,10,0.7198225199797799
Accelerometer + EMG,BFinter_waveformLength,1,True,10,0.6579730021982193
Accelerometer + EMG,accx_rmsVal,1,True,10,0.6377451057994149
Accelerometer + EMG,TAinter_harmonicRatio,1,True,10,0.6322523511851161
Accelerometer + EMG,accz_meanVal,1,True,10,0.576384930161224
Accelerometer + EMG,RFinter_minVal,1,True,10,0.5450596759795096
Accelerometer + EMG,accx_meanVal,1,True,10,0.502847290496078
Accelerometer + EMG,GMinter_psdAsymmetry,1,True,10,0.5024624880399355
Accelerometer + EMG,accz_rmsVal,2,False,10,
Accelerometer + EMG,accx_varVal,3,False,10,
Accelerometer + EMG,MGinter_psdAsymmetry,4,False,10,
Accelerometer + EMG,MGinter_minVal,5,False,10,
Accelerometer + EMG,PLinter_harmonicRatio,6,False,10,
Accelerometer + EMG,accy_domAmp,7,False,10,
Accelerometer + EMG,accx_minVal,8,False,10,
Accelerometer + EMG,PLinter_meanFreq,9,False,10,
Accelerometer + EMG,accx_harmonicRatio,10,False,10,
Accelerometer + EMG,accx_psdMean,11,False,10,
Accelerometer + EMG,accy_harmonicRatio,12,False,10,
Accelerometer + EMG,BFinter_logDetector,13,False,10,
Accelerometer + EMG,TAinter_cvVal,14,False,10,
Accelerometer + EMG,GMinter_domFreq,15,False,10,
Accelerometer + EMG,MGinter_domFreq,16,False,10,
Accelerometer + EMG,accx_mavVal,17,False,10,
Accelerometer + EMG,accx_cvVal,18,False,10,
Accelerometer + EMG,accz_sdVal,19,False,10,
Accelerometer + EMG,accz_domFreq,20,False,10,
Accelerometer + EMG,MGinter_meanFreq,21,False,10,
Accelerometer + EMG,accy_maxVal,22,False,10,
Accelerometer + EMG,PLinter_cvVal,23,False,10,
Accelerometer + EMG,GMinter_harmonicRatio,24,False,10,
Accelerometer + EMG,accy_medianFreq,25,False,10,
Accelerometer + EMG,accx_domAmp,26,False,10,
Accelerometer + EMG,PLinter_psdAsymmetry,27,False,10,
Accelerometer + EMG,accx_peakToPeak,28,False,10,
Accelerometer + EMG,GMinter_emdEnergy,29,False,10,
Accelerometer + EMG,GMinter_cvVal,30,False,10,
Accelerometer + EMG,MGinter_medianFreq,31,False,10,
Accelerometer + EMG,accz_minVal,32,False,10,
Accelerometer + EMG,BFinter_specEntropy,33,False,10,
