source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope + EMG,MGinter_cvVal,1,True,40,0.6231477574675414
Gyroscope + EMG,GMinter_psdAsymmetry,1,True,40,0.5689347728906039
Gyroscope + EMG,gyrox_domFreq,1,True,40,0.46808681242684935
Gyroscope + EMG,TAinter_harmonicRatio,1,True,40,0.45626541498429046
Gyroscope + EMG,gyroz_maxVal,1,True,40,0.4496379414241698
Gyroscope + EMG,BFinter_logDetector,1,True,40,0.42784742768799494
Gyroscope + EMG,PLinter_cvVal,1,True,40,0.39955587395760633
Gyroscope + EMG,BFinter_cvVal,1,True,40,0.37905198884693747
Gyroscope + EMG,gyrox_harmonicRatio,1,True,40,0.37652500996141586
Gyroscope + EMG,GMinter_meanFreq,1,True,40,0.37195871519852847
Gyroscope + EMG,gyroz_meanFreq,1,True,40,0.365206164110615
Gyroscope + EMG,gyroz_meanVal,1,True,40,0.346907322194308
Gyroscope + EMG,MGinter_psdAsymmetry,1,True,40,0.34459519912908476
Gyroscope + EMG,gyrox_cvVal,1,True,40,0.3414884902049476
Gyroscope + EMG,gyroz_peakToPeak,1,True,40,0.32182310981027684
Gyroscope + EMG,gyroz_cvVal,1,True,40,0.3162589700554947
Gyroscope + EMG,gyroy_minVal,1,True,40,0.3020169026772946
Gyroscope + EMG,RFinter_minVal,1,True,40,0.2875986226412054
Gyroscope + EMG,BFinter_waveformLength,1,True,40,0.2843477622286214
Gyroscope + EMG,gyrox_maxVal,1,True,40,0.26157962734350404
Gyroscope + EMG,MGinter_minVal,1,True,40,0.2532212410940852
Gyroscope + EMG,gyroz_varVal,1,True,40,0.24856845190584456
Gyroscope + EMG,gyroz_psdMean,1,True,40,0.24626084467810014
Gyroscope + EMG,MGinter_meanFreq,1,True,40,0.23840145139539135
Gyroscope + EMG,RFinter_psdAsymmetry,1,True,40,0.23797042791131265
Gyroscope + EMG,BFinter_mavVal,1,True,40,0.22824227516703802
Gyroscope + EMG,RFinter_meanFreq,1,True,40,0.2247146385353301
Gyroscope + EMG,gyroz_domAmp,1,True,40,0.22368862615497875
Gyroscope + EMG,gyroy_peakToPeak,1,True,40,0.2178025640762724
Gyroscope + EMG,gyrox_meanVal,1,True,40,0.21775777499693136
Gyroscope + EMG,gyroz_sdVal,1,True,40,0.21649594218847149
Gyroscope + EMG,gyroz_rmsVal,1,True,40,0.2148123201627351
Gyroscope + EMG,GMinter_domFreq,1,True,40,0.2145696735034481
Gyroscope + EMG,gyroz_harmonicRatio,1,True,40,0.20896101310641738
Gyroscope + EMG,gyroz_mavVal,1,True,40,0.20016334798394828
Gyroscope + EMG,gyroy_rmsVal,1,True,40,0.19844504325918597
Gyroscope + EMG,gyroy_cvVal,1,True,40,0.19618644711242214
Gyroscope + EMG,gyrox_mavVal,1,True,40,0.1871597647083425
Gyroscope + EMG,gyroy_meanVal,1,True,40,0.18499018512387844
Gyroscope + EMG,gyroz_specEntropy,1,True,40,0.18422920233794082
Gyroscope + EMG,TAinter_psdAsymmetry,2,False,40,
Gyroscope + EMG,GMinter_minVal,3,False,40,
Gyroscope + EMG,MGinter_harmonicRatio,4,False,40,
Gyroscope + EMG,TAinter_cvVal,5,False,40,
Gyroscope + EMG,TAinter_minVal,6,False,40,
Gyroscope + EMG,PLinter_psdMean,7,False,40,
Gyroscope + EMG,BFinter_minVal,8,False,40,
Gyroscope + EMG,PLinter_meanPowerFreq,9,False,40,
Gyroscope + EMG,MGinter_medianFreq,10,False,40,
Gyroscope + EMG,gyroz_domFreq,11,False,40,
Gyroscope + EMG,gyroz_minVal,12,False,40,
Gyroscope + EMG,RFinter_cvVal,13,False,40,
Gyroscope + EMG,gyrox_specEntropy,14,False,40,
Gyroscope + EMG,BFinter_meanFreq,15,False,40,
Gyroscope + EMG,RFinter_domFreq,16,False,40,
Gyroscope + EMG,GMinter_harmonicRatio,17,False,40,
Gyroscope + EMG,PLinter_varVal,18,False,40,
Gyroscope + EMG,GMinter_cvVal,19,False,40,
Gyroscope + EMG,gyroz_medianFreq,20,False,40,
Gyroscope + EMG,gyroy_domFreq,21,False,40,
Gyroscope + EMG,gyrox_peakToPeak,22,False,40,
Gyroscope + EMG,gyroz_psdAsymmetry,23,False,40,
Gyroscope + EMG,MGinter_domFreq,24,False,40,
Gyroscope + EMG,PLinter_maxVal,25,False,40,
Gyroscope + EMG,gyroy_psdMean,26,False,40,
Gyroscope + EMG,gyroy_medianFreq,27,False,40,
Gyroscope + EMG,gyroy_harmonicRatio,28,False,40,
Gyroscope + EMG,RFinter_medianFreq,29,False,40,
Gyroscope + EMG,gyrox_rmsVal,30,False,40,
Gyroscope + EMG,GMinter_cwtMean,31,False,40,
Gyroscope + EMG,gyroy_specEntropy,32,False,40,
Gyroscope + EMG,PLinter_harmonicRatio,33,False,40,
Gyroscope + EMG,PLinter_psdAsymmetry,34,False,40,
Gyroscope + EMG,GMinter_medianFreq,35,False,40,
Gyroscope + EMG,PLinter_peakToPeak,36,False,40,
Gyroscope + EMG,PLinter_cwtMean,37,False,40,
Gyroscope + EMG,gyrox_sdVal,38,False,40,
Gyroscope + EMG,BFinter_psdAsymmetry,39,False,40,
Gyroscope + EMG,gyroy_sdVal,40,False,40,
Gyroscope + EMG,PLinter_domFreq,41,False,40,
Gyroscope + EMG,gyrox_medianFreq,42,False,40,
Gyroscope + EMG,MGinter_cwtMean,43,False,40,
Gyroscope + EMG,gyroy_domAmp,44,False,40,
Gyroscope + EMG,gyrox_domAmp,45,False,40,
Gyroscope + EMG,PLinter_minVal,46,False,40,
Gyroscope + EMG,BFinter_specEntropy,47,False,40,
Gyroscope + EMG,GMinter_logDetector,48,False,40,
Gyroscope + EMG,TAinter_domAmp,49,False,40,
Gyroscope + EMG,gyroy_meanFreq,50,False,40,
Gyroscope + EMG,RFinter_harmonicRatio,51,False,40,
Gyroscope + EMG,gyroy_mavVal,52,False,40,
Gyroscope + EMG,GMinter_peakToPeak,53,False,40,
Gyroscope + EMG,BFinter_harmonicRatio,54,False,40,
Gyroscope + EMG,gyroy_varVal,55,False,40,
Gyroscope + EMG,GMinter_emdEnergy,56,False,40,
Gyroscope + EMG,TAinter_waveformLength,57,False,40,
Gyroscope + EMG,RFinter_specEntropy,58,False,40,
Gyroscope + EMG,PLinter_emdEnergy,59,False,40,
Gyroscope + EMG,gyrox_minVal,60,False,40,
Gyroscope + EMG,gyrox_psdAsymmetry,61,False,40,
Gyroscope + EMG,gyrox_varVal,62,False,40,
Gyroscope + EMG,BFinter_domFreq,63,False,40,
Gyroscope + EMG,PLinter_specEntropy,64,False,40,
Gyroscope + EMG,TAinter_specEntropy,65,False,40,
Gyroscope + EMG,BFinter_peakToPeak,66,False,40,
Gyroscope + EMG,GMinter_maxVal,67,False,40,
Gyroscope + EMG,gyrox_psdMean,68,False,40,
Gyroscope + EMG,GMinter_psdMean,69,False,40,
Gyroscope + EMG,BFinter_varVal,70,False,40,
Gyroscope + EMG,PLinter_sdVal,71,False,40,
Gyroscope + EMG,TAinter_medianFreq,72,False,40,
Gyroscope + EMG,GMinter_meanPowerFreq,73,False,40,
Gyroscope + EMG,GMinter_varVal,74,False,40,
Gyroscope + EMG,gyroy_psdAsymmetry,75,False,40,
Gyroscope + EMG,BFinter_meanVal,76,False,40,
Gyroscope + EMG,BFinter_cwtMean,77,False,40,
Gyroscope + EMG,GMinter_sdVal,78,False,40,
Gyroscope + EMG,RFinter_peakToPeak,79,False,40,
Gyroscope + EMG,PLinter_meanFreq,80,False,40,
Gyroscope + EMG,gyrox_meanFreq,81,False,40,
Gyroscope + EMG,PLinter_dwtEnergy,82,False,40,
Gyroscope + EMG,MGinter_specEntropy,83,False,40,
Gyroscope + EMG,GMinter_rmsVal,84,False,40,
Gyroscope + EMG,RFinter_maxVal,85,False,40,
Gyroscope + EMG,MGinter_waveformLength,86,False,40,
Gyroscope + EMG,RFinter_domAmp,87,False,40,
Gyroscope + EMG,PLinter_rmsVal,88,False,40,
Gyroscope + EMG,RFinter_waveformLength,89,False,40,
Gyroscope + EMG,GMinter_specEntropy,90,False,40,
Gyroscope + EMG,GMinter_dwtEnergy,91,False,40,
Gyroscope + EMG,BFinter_domAmp,92,False,40,
