source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Accelerometer + EMG,BFinter_cvVal,1,True,40,0.7497778984359614
Accelerometer + EMG,accz_meanVal,1,True,40,0.600946336784288
Accelerometer + EMG,TAinter_harmonicRatio,1,True,40,0.5567169852477901
Accelerometer + EMG,MGinter_psdAsymmetry,1,True,40,0.5447969304532045
Accelerometer + EMG,MGinter_cvVal,1,True,40,0.5334728545517858
Accelerometer + EMG,RFinter_minVal,1,True,40,0.48721205993577926
Accelerometer + EMG,GMinter_psdAsymmetry,1,True,40,0.46024721804703655
Accelerometer + EMG,MGinter_domFreq,1,True,40,0.35729084786033666
Accelerometer + EMG,MGinter_minVal,1,True,40,0.3553526130338606
Accelerometer + EMG,accy_harmonicRatio,1,True,40,0.34912280952659613
Accelerometer + EMG,BFinter_logDetector,1,True,40,0.34237492719474316
Accelerometer + EMG,accx_minVal,1,True,40,0.33878672489779565
Accelerometer + EMG,BFinter_waveformLength,1,True,40,0.33248575750905457
Accelerometer + EMG,accz_domFreq,1,True,40,0.32609289527511504
Accelerometer + EMG,PLinter_harmonicRatio,1,True,40,0.31429332254551356
Accelerometer + EMG,accy_domAmp,1,True,40,0.31349963953125815
Accelerometer + EMG,GMinter_domFreq,1,True,40,0.310799469633569
Accelerometer + EMG,accy_maxVal,1,True,40,0.3073001622953903
Accelerometer + EMG,accx_psdMean,1,True,40,0.30611467202687637
Accelerometer + EMG,accx_rmsVal,1,True,40,0.3050280117589011
Accelerometer + EMG,accx_sdVal,1,True,40,0.3008192511020786
Accelerometer + EMG,PLinter_meanFreq,1,True,40,0.29959659875896966
Accelerometer + EMG,accx_varVal,1,True,40,0.29759753399636074
Accelerometer + EMG,TAinter_cvVal,1,True,40,0.2932632510008914
Accelerometer + EMG,accz_rmsVal,1,True,40,0.2908957734833862
Accelerometer + EMG,accx_meanVal,1,True,40,0.28634191674259674
Accelerometer + EMG,accx_mavVal,1,True,40,0.28622354327444527
Accelerometer + EMG,accz_sdVal,1,True,40,0.283825838489491
Accelerometer + EMG,PLinter_cvVal,1,True,40,0.28270578472751795
Accelerometer + EMG,accx_harmonicRatio,1,True,40,0.2721796260370928
Accelerometer + EMG,GMinter_emdEnergy,1,True,40,0.26658820912966974
Accelerometer + EMG,accx_cvVal,1,True,40,0.2653048158023203
Accelerometer + EMG,accx_domAmp,1,True,40,0.264258808064826
Accelerometer + EMG,GMinter_harmonicRatio,1,True,40,0.2634222152958528
Accelerometer + EMG,accy_medianFreq,1,True,40,0.24183979954083243
Accelerometer + EMG,PLinter_psdAsymmetry,1,True,40,0.22245348829501319
Accelerometer + EMG,accx_peakToPeak,1,True,40,0.21735195479441397
Accelerometer + EMG,MGinter_meanFreq,1,True,40,0.20414739425244488
Accelerometer + EMG,GMinter_cvVal,1,True,40,0.1936075368053193
