source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
All sensors,GMinter_psdAsymmetry,1,True,40,0.5022440553640561
All sensors,MGinter_cvVal,1,True,40,0.492020065624245
All sensors,TAinter_harmonicRatio,1,True,40,0.45965129885946676
All sensors,BFinter_cvVal,1,True,40,0.4433042296021865
All sensors,gyrox_domFreq,1,True,40,0.4431750085655395
All sensors,accz_meanVal,1,True,40,0.42537498570842697
All sensors,gyroz_maxVal,1,True,40,0.42500722142167596
All sensors,PLinter_cvVal,1,True,40,0.3844865862623785
All sensors,gyroy_minVal,1,True,40,0.3698372348665819
All sensors,BFinter_logDetector,1,True,40,0.36370559109686057
All sensors,MGinter_psdAsymmetry,1,True,40,0.3517169384365135
All sensors,gyroz_cvVal,1,True,40,0.35049180565308796
All sensors,gyrox_cvVal,1,True,40,0.3463071276143848
All sensors,gyrox_harmonicRatio,1,True,40,0.34545122710725473
All sensors,RFinter_minVal,1,True,40,0.31784552445200975
All sensors,gyroz_peakToPeak,1,True,40,0.313099870720824
All sensors,accz_rmsVal,1,True,40,0.28350354113989434
All sensors,gyroz_domAmp,1,True,40,0.27631379349127816
All sensors,gyroz_meanFreq,1,True,40,0.27463433929297126
All sensors,MGinter_minVal,1,True,40,0.27320903382435263
All sensors,BFinter_waveformLength,1,True,40,0.2722146016108384
All sensors,gyroz_psdMean,1,True,40,0.272040667464186
All sensors,gyroz_varVal,1,True,40,0.2718707440176239
All sensors,TAinter_psdAsymmetry,1,True,40,0.26458072574244085
All sensors,GMinter_harmonicRatio,1,True,40,0.2621504568127235
All sensors,accx_minVal,1,True,40,0.26180346053295794
All sensors,gyroz_specEntropy,1,True,40,0.25937516916310066
All sensors,accy_domAmp,1,True,40,0.24730143707978303
All sensors,gyroy_peakToPeak,1,True,40,0.24657144652339083
All sensors,accy_specEntropy,1,True,40,0.24591052944472006
All sensors,gyroz_meanVal,1,True,40,0.23351760229932425
All sensors,gyroz_mavVal,1,True,40,0.22711243021641114
All sensors,gyrox_mavVal,1,True,40,0.22232911361925145
All sensors,RFinter_meanFreq,1,True,40,0.20880369493721584
All sensors,GMinter_meanFreq,1,True,40,0.20837122802919317
All sensors,accy_maxVal,1,True,40,0.20630057961445133
All sensors,accy_harmonicRatio,1,True,40,0.2039272162163762
All sensors,gyroz_harmonicRatio,1,True,40,0.2014485926267764
All sensors,gyroz_sdVal,1,True,40,0.19959745069285295
All sensors,BFinter_specEntropy,1,True,40,0.172289879583676
All sensors,PLinter_harmonicRatio,2,False,40,
All sensors,accx_meanVal,3,False,40,
All sensors,gyroy_meanVal,4,False,40,
All sensors,accz_minVal,5,False,40,
All sensors,TAinter_cvVal,6,False,40,
All sensors,gyroz_rmsVal,7,False,40,
All sensors,GMinter_domFreq,8,False,40,
All sensors,BFinter_mavVal,9,False,40,
All sensors,RFinter_psdAsymmetry,10,False,40,
All sensors,accx_mavVal,11,False,40,
All sensors,accy_medianFreq,12,False,40,
All sensors,gyrox_medianFreq,13,False,40,
All sensors,MGinter_meanFreq,14,False,40,
All sensors,MGinter_domFreq,15,False,40,
All sensors,accy_meanVal,16,False,40,
All sensors,accz_domFreq,17,False,40,
All sensors,accx_domAmp,18,False,40,
All sensors,RFinter_cvVal,19,False,40,
All sensors,accx_peakToPeak,20,False,40,
All sensors,gyroy_cvVal,21,False,40,
All sensors,gyroz_minVal,22,False,40,
All sensors,gyrox_specEntropy,23,False,40,
All sensors,accx_varVal,24,False,40,
All sensors,PLinter_varVal,25,False,40,
All sensors,gyroy_rmsVal,26,False,40,
All sensors,MGinter_harmonicRatio,27,False,40,
All sensors,GMinter_minVal,28,False,40,
All sensors,GMinter_cvVal,29,False,40,
All sensors,accx_rmsVal,30,False,40,
All sensors,gyroz_psdAsymmetry,31,False,40,
All sensors,gyroz_domFreq,32,False,40,
All sensors,accz_sdVal,33,False,40,
All sensors,accx_harmonicRatio,34,False,40,
All sensors,PLinter_psdMean,35,False,40,
All sensors,accz_harmonicRatio,36,False,40,
All sensors,accy_rmsVal,37,False,40,
All sensors,MGinter_medianFreq,38,False,40,
All sensors,BFinter_minVal,39,False,40,
All sensors,TAinter_minVal,40,False,40,
All sensors,PLinter_psdAsymmetry,41,False,40,
All sensors,PLinter_meanPowerFreq,42,False,40,
All sensors,gyrox_rmsVal,43,False,40,
All sensors,accx_sdVal,44,False,40,
All sensors,RFinter_domFreq,45,False,40,
All sensors,accx_domFreq,46,False,40,
All sensors,gyroy_mavVal,47,False,40,
All sensors,BFinter_meanFreq,48,False,40,
All sensors,accx_psdMean,49,False,40,
All sensors,gyroy_domFreq,50,False,40,
All sensors,GMinter_cwtMean,51,False,40,
All sensors,accy_domFreq,52,False,40,
All sensors,gyrox_sdVal,53,False,40,
All sensors,accx_cvVal,54,False,40,
All sensors,gyroz_medianFreq,55,False,40,
All sensors,gyroy_harmonicRatio,56,False,40,
All sensors,gyroy_medianFreq,57,False,40,
All sensors,gyrox_meanVal,58,False,40,
All sensors,GMinter_medianFreq,59,False,40,
All sensors,PLinter_maxVal,60,False,40,
All sensors,GMinter_emdEnergy,61,False,40,
All sensors,gyrox_domAmp,62,False,40,
All sensors,gyroy_domAmp,63,False,40,
All sensors,accz_varVal,64,False,40,
All sensors,accx_maxVal,65,False,40,
All sensors,gyrox_meanFreq,66,False,40,
All sensors,gyrox_maxVal,67,False,40,
All sensors,BFinter_domFreq,68,False,40,
All sensors,accx_meanFreq,69,False,40,
All sensors,PLinter_peakToPeak,70,False,40,
All sensors,GMinter_peakToPeak,71,False,40,
All sensors,accy_mavVal,72,False,40,
All sensors,MGinter_cwtMean,73,False,40,
All sensors,gyroy_specEntropy,74,False,40,
All sensors,accz_mavVal,75,False,40,
All sensors,accz_cvVal,76,False,40,
All sensors,gyroy_psdMean,77,False,40,
All sensors,RFinter_medianFreq,78,False,40,
All sensors,gyroy_sdVal,79,False,40,
All sensors,PLinter_minVal,80,False,40,
All sensors,PLinter_cwtMean,81,False,40,
All sensors,BFinter_psdAsymmetry,82,False,40,
All sensors,TAinter_domAmp,83,False,40,
All sensors,GMinter_maxVal,84,False,40,
All sensors,PLinter_domFreq,85,False,40,
All sensors,BFinter_harmonicRatio,86,False,40,
All sensors,BFinter_peakToPeak,87,False,40,
All sensors,accy_meanFreq,88,False,40,
All sensors,accy_peakToPeak,89,False,40,
All sensors,gyroy_varVal,90,False,40,
All sensors,PLinter_specEntropy,91,False,40,
All sensors,accx_specEntropy,92,False,40,
All sensors,GMinter_varVal,93,False,40,
All sensors,gyrox_peakToPeak,94,False,40,
All sensors,RFinter_specEntropy,95,False,40,
All sensors,GMinter_meanPowerFreq,96,False,40,
All sensors,TAinter_waveformLength,97,False,40,
All sensors,MGinter_waveformLength,98,False,40,
All sensors,accz_specEntropy,99,False,40,
All sensors,gyrox_varVal,100,False,40,
All sensors,accz_maxVal,101,False,40,
All sensors,GMinter_psdMean,102,False,40,
All sensors,PLinter_emdEnergy,103,False,40,
All sensors,BFinter_varVal,104,False,40,
All sensors,GMinter_logDetector,105,False,40,
All sensors,gyrox_minVal,106,False,40,
All sensors,GMinter_sdVal,107,False,40,
All sensors,gyrox_psdMean,108,False,40,
All sensors,accz_peakToPeak,109,False,40,
All sensors,TAinter_specEntropy,110,False,40,
All sensors,GMinter_specEntropy,111,False,40,
All sensors,PLinter_meanFreq,112,False,40,
All sensors,GMinter_rmsVal,113,False,40,
All sensors,BFinter_cwtMean,114,False,40,
All sensors,accz_psdMean,115,False,40,
All sensors,GMinter_dwtEnergy,116,False,40,
All sensors,accy_minVal,117,False,40,
All sensors,PLinter_sdVal,118,False,40,
All sensors,RFinter_domAmp,119,False,40,
All sensors,TAinter_medianFreq,120,False,40,
All sensors,BFinter_domAmp,121,False,40,
All sensors,gyroy_maxVal,122,False,40,
All sensors,PLinter_dwtEnergy,123,False,40,
All sensors,BFinter_meanVal,124,False,40,
All sensors,accy_sdVal,125,False,40,
All sensors,RFinter_maxVal,126,False,40,
All sensors,gyroy_meanFreq,127,False,40,
All sensors,BFinter_maxVal,128,False,40,
All sensors,RFinter_peakToPeak,129,False,40,
All sensors,accy_cvVal,130,False,40,
All sensors,PLinter_medianFreq,131,False,40,
All sensors,RFinter_waveformLength,132,False,40,
All sensors,PLinter_rmsVal,133,False,40,
All sensors,TAinter_dwtEnergy,134,False,40,
All sensors,accy_psdMean,135,False,40,
All sensors,GMinter_mavVal,136,False,40,
All sensors,accz_psdAsymmetry,137,False,40,
All sensors,RFinter_harmonicRatio,138,False,40,
All sensors,MGinter_varVal,139,False,40,
All sensors,accx_psdAsymmetry,140,False,40,
All sensors,TAinter_psdMean,141,False,40,
All sensors,TAinter_meanPowerFreq,142,False,40,
All sensors,accy_varVal,143,False,40,
All sensors,RFinter_cwtMean,144,False,40,
All sensors,gyroy_psdAsymmetry,145,False,40,
All sensors,BFinter_dwtEnergy,146,False,40,
All sensors,MGinter_dwtEnergy,147,False,40,
All sensors,MGinter_sdVal,148,False,40,
All sensors,MGinter_meanPowerFreq,149,False,40,
All sensors,gyrox_psdAsymmetry,150,False,40,
All sensors,MGinter_psdMean,151,False,40,
All sensors,MGinter_rmsVal,152,False,40,
All sensors,PLinter_mavVal,153,False,40,
All sensors,TAinter_mavVal,154,False,40,
All sensors,TAinter_meanFreq,155,False,40,
All sensors,MGinter_mavVal,156,False,40,
All sensors,TAinter_rmsVal,157,False,40,
All sensors,RFinter_logDetector,158,False,40,
All sensors,accz_domAmp,159,False,40,
All sensors,TAinter_logDetector,160,False,40,
All sensors,TAinter_sdVal,161,False,40,
All sensors,PLinter_meanVal,162,False,40,
All sensors,PLinter_logDetector,163,False,40,
All sensors,accy_psdAsymmetry,164,False,40,
All sensors,MGinter_meanVal,165,False,40,
All sensors,RFinter_mavVal,166,False,40,
All sensors,TAinter_emdEnergy,167,False,40,
All sensors,RFinter_varVal,168,False,40,
All sensors,MGinter_domAmp,169,False,40,
