source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
All sensors,gyroz_maxVal,1,True,5,1.146403415589656
All sensors,gyroz_varVal,1,True,5,0.9294795731196901
All sensors,BFinter_cvVal,1,True,5,0.8628263415871903
All sensors,gyroz_domAmp,1,True,5,0.8565493253845746
All sensors,MGinter_cvVal,1,True,5,0.5056230438195782
All sensors,GMinter_psdAsymmetry,2,False,5,
All sensors,gyrox_domFreq,3,False,5,
All sensors,gyroy_minVal,4,False,5,
All sensors,accz_meanVal,5,False,5,
All sensors,gyrox_cvVal,6,False,5,
All sensors,gyroz_cvVal,7,False,5,
All sensors,MGinter_psdAsymmetry,8,False,5,
All sensors,BFinter_logDetector,9,False,5,
All sensors,TAinter_harmonicRatio,10,False,5,
All sensors,gyroz_psdMean,11,False,5,
All sensors,gyroz_meanFreq,12,False,5,
All sensors,PLinter_cvVal,13,False,5,
All sensors,RFinter_minVal,14,False,5,
All sensors,accz_rmsVal,15,False,5,
All sensors,gyroz_peakToPeak,16,False,5,
All sensors,BFinter_waveformLength,17,False,5,
All sensors,gyroz_specEntropy,18,False,5,
All sensors,accy_domAmp,19,False,5,
All sensors,gyroz_meanVal,20,False,5,
All sensors,gyroy_peakToPeak,21,False,5,
All sensors,gyrox_harmonicRatio,22,False,5,
All sensors,MGinter_minVal,23,False,5,
All sensors,TAinter_psdAsymmetry,24,False,5,
All sensors,GMinter_harmonicRatio,25,False,5,
All sensors,gyroz_mavVal,26,False,5,
All sensors,accx_minVal,27,False,5,
All sensors,accy_specEntropy,28,False,5,
All sensors,RFinter_meanFreq,29,False,5,
All sensors,gyrox_mavVal,30,False,5,
All sensors,gyroz_sdVal,31,False,5,
All sensors,accy_maxVal,32,False,5,
All sensors,accy_harmonicRatio,33,False,5,
All sensors,BFinter_specEntropy,34,False,5,
All sensors,gyroz_harmonicRatio,35,False,5,
All sensors,GMinter_meanFreq,36,False,5,
All sensors,PLinter_harmonicRatio,37,False,5,
All sensors,accx_meanVal,38,False,5,
All sensors,gyroy_meanVal,39,False,5,
All sensors,accz_minVal,40,False,5,
All sensors,TAinter_cvVal,41,False,5,
All sensors,gyroz_rmsVal,42,False,5,
All sensors,GMinter_domFreq,43,False,5,
All sensors,BFinter_mavVal,44,False,5,
All sensors,RFinter_psdAsymmetry,45,False,5,
All sensors,accx_mavVal,46,False,5,
All sensors,accy_medianFreq,47,False,5,
All sensors,gyrox_medianFreq,48,False,5,
All sensors,MGinter_meanFreq,49,False,5,
All sensors,MGinter_domFreq,50,False,5,
All sensors,accy_meanVal,51,False,5,
All sensors,accz_domFreq,52,False,5,
All sensors,accx_domAmp,53,False,5,
All sensors,RFinter_cvVal,54,False,5,
All sensors,accx_peakToPeak,55,False,5,
All sensors,gyroy_cvVal,56,False,5,
All sensors,gyroz_minVal,57,False,5,
All sensors,gyrox_specEntropy,58,False,5,
All sensors,accx_varVal,59,False,5,
All sensors,PLinter_varVal,60,False,5,
All sensors,gyroy_rmsVal,61,False,5,
All sensors,MGinter_harmonicRatio,62,False,5,
All sensors,GMinter_minVal,63,False,5,
All sensors,GMinter_cvVal,64,False,5,
All sensors,accx_rmsVal,65,False,5,
All sensors,gyroz_psdAsymmetry,66,False,5,
All sensors,gyroz_domFreq,67,False,5,
All sensors,accz_sdVal,68,False,5,
All sensors,accx_harmonicRatio,69,False,5,
All sensors,PLinter_psdMean,70,False,5,
All sensors,accz_harmonicRatio,71,False,5,
All sensors,accy_rmsVal,72,False,5,
All sensors,MGinter_medianFreq,73,False,5,
All sensors,BFinter_minVal,74,False,5,
All sensors,TAinter_minVal,75,False,5,
All sensors,PLinter_psdAsymmetry,76,False,5,
All sensors,PLinter_meanPowerFreq,77,False,5,
All sensors,gyrox_rmsVal,78,False,5,
All sensors,accx_sdVal,79,False,5,
All sensors,RFinter_domFreq,80,False,5,
All sensors,accx_domFreq,81,False,5,
All sensors,gyroy_mavVal,82,False,5,
All sensors,BFinter_meanFreq,83,False,5,
All sensors,accx_psdMean,84,False,5,
All sensors,gyroy_domFreq,85,False,5,
All sensors,GMinter_cwtMean,86,False,5,
All sensors,accy_domFreq,87,False,5,
All sensors,gyrox_sdVal,88,False,5,
All sensors,accx_cvVal,89,False,5,
All sensors,gyroz_medianFreq,90,False,5,
All sensors,gyroy_harmonicRatio,91,False,5,
All sensors,gyroy_medianFreq,92,False,5,
All sensors,gyrox_meanVal,93,False,5,
All sensors,GMinter_medianFreq,94,False,5,
All sensors,PLinter_maxVal,95,False,5,
All sensors,GMinter_emdEnergy,96,False,5,
All sensors,gyrox_domAmp,97,False,5,
All sensors,gyroy_domAmp,98,False,5,
All sensors,accz_varVal,99,False,5,
All sensors,accx_maxVal,100,False,5,
All sensors,gyrox_meanFreq,101,False,5,
All sensors,gyrox_maxVal,102,False,5,
All sensors,BFinter_domFreq,103,False,5,
All sensors,accx_meanFreq,104,False,5,
All sensors,PLinter_peakToPeak,105,False,5,
All sensors,GMinter_peakToPeak,106,False,5,
All sensors,accy_mavVal,107,False,5,
All sensors,MGinter_cwtMean,108,False,5,
All sensors,gyroy_specEntropy,109,False,5,
All sensors,accz_mavVal,110,False,5,
All sensors,accz_cvVal,111,False,5,
All sensors,gyroy_psdMean,112,False,5,
All sensors,RFinter_medianFreq,113,False,5,
All sensors,gyroy_sdVal,114,False,5,
All sensors,PLinter_minVal,115,False,5,
All sensors,PLinter_cwtMean,116,False,5,
All sensors,BFinter_psdAsymmetry,117,False,5,
All sensors,TAinter_domAmp,118,False,5,
All sensors,GMinter_maxVal,119,False,5,
All sensors,PLinter_domFreq,120,False,5,
All sensors,BFinter_harmonicRatio,121,False,5,
All sensors,BFinter_peakToPeak,122,False,5,
All sensors,accy_meanFreq,123,False,5,
All sensors,accy_peakToPeak,124,False,5,
All sensors,gyroy_varVal,125,False,5,
All sensors,PLinter_specEntropy,126,False,5,
All sensors,accx_specEntropy,127,False,5,
All sensors,GMinter_varVal,128,False,5,
All sensors,gyrox_peakToPeak,129,False,5,
All sensors,RFinter_specEntropy,130,False,5,
All sensors,GMinter_meanPowerFreq,131,False,5,
All sensors,TAinter_waveformLength,132,False,5,
All sensors,MGinter_waveformLength,133,False,5,
All sensors,accz_specEntropy,134,False,5,
All sensors,gyrox_varVal,135,False,5,
All sensors,accz_maxVal,136,False,5,
All sensors,GMinter_psdMean,137,False,5,
All sensors,PLinter_emdEnergy,138,False,5,
All sensors,BFinter_varVal,139,False,5,
All sensors,GMinter_logDetector,140,False,5,
All sensors,gyrox_minVal,141,False,5,
All sensors,GMinter_sdVal,142,False,5,
All sensors,gyrox_psdMean,143,False,5,
All sensors,accz_peakToPeak,144,False,5,
All sensors,TAinter_specEntropy,145,False,5,
All sensors,GMinter_specEntropy,146,False,5,
All sensors,PLinter_meanFreq,147,False,5,
All sensors,GMinter_rmsVal,148,False,5,
All sensors,BFinter_cwtMean,149,False,5,
All sensors,accz_psdMean,150,False,5,
All sensors,GMinter_dwtEnergy,151,False,5,
All sensors,accy_minVal,152,False,5,
All sensors,PLinter_sdVal,153,False,5,
All sensors,RFinter_domAmp,154,False,5,
All sensors,TAinter_medianFreq,155,False,5,
All sensors,BFinter_domAmp,156,False,5,
All sensors,gyroy_maxVal,157,False,5,
