source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope + Accelerometer,gyroz_maxVal,1,True,102,0.6970853442037145
Gyroscope + Accelerometer,accz_meanVal,1,True,102,0.5553220499109933
Gyroscope + Accelerometer,gyrox_cvVal,1,True,102,0.5275753326972525
Gyroscope + Accelerometer,accx_minVal,1,True,102,0.4805438213209534
Gyroscope + Accelerometer,gyroz_peakToPeak,1,True,102,0.46779955944442014
Gyroscope + Accelerometer,gyroz_cvVal,1,True,102,0.42358829337743575
Gyroscope + Accelerometer,gyroz_varVal,1,True,102,0.38732810445007426
Gyroscope + Accelerometer,gyroz_psdMean,1,True,102,0.385779722249243
Gyroscope + Accelerometer,gyroy_medianFreq,1,True,102,0.3749482640600403
Gyroscope + Accelerometer,gyroz_domAmp,1,True,102,0.370922489336497
Gyroscope + Accelerometer,gyroy_minVal,1,True,102,0.3543427544298307
Gyroscope + Accelerometer,gyroz_minVal,1,True,102,0.34081332214645865
Gyroscope + Accelerometer,gyroz_medianFreq,1,True,102,0.3140239618074581
Gyroscope + Accelerometer,accy_domFreq,1,True,102,0.31044421041230114
Gyroscope + Accelerometer,accz_maxVal,1,True,102,0.30845860378579126
Gyroscope + Accelerometer,gyroy_meanVal,1,True,102,0.30100732055425244
Gyroscope + Accelerometer,accy_harmonicRatio,1,True,102,0.287900781059921
Gyroscope + Accelerometer,gyroz_domFreq,1,True,102,0.28580445590279774
Gyroscope + Accelerometer,gyroz_psdAsymmetry,1,True,102,0.2849735193998622
Gyroscope + Accelerometer,accx_peakToPeak,1,True,102,0.27898681467068603
Gyroscope + Accelerometer,accx_specEntropy,1,True,102,0.2694091215456108
Gyroscope + Accelerometer,accy_maxVal,1,True,102,0.23618836965458403
Gyroscope + Accelerometer,gyroy_cvVal,1,True,102,0.23523721937282296
Gyroscope + Accelerometer,gyroy_maxVal,1,True,102,0.23327592614022774
Gyroscope + Accelerometer,accz_harmonicRatio,1,True,102,0.23320490963867616
Gyroscope + Accelerometer,accz_minVal,1,True,102,0.2326812826244643
Gyroscope + Accelerometer,gyroz_specEntropy,1,True,102,0.23173777172048218
Gyroscope + Accelerometer,gyroz_mavVal,1,True,102,0.2233430074950705
Gyroscope + Accelerometer,accz_domFreq,1,True,102,0.21925001175709602
Gyroscope + Accelerometer,gyroz_sdVal,1,True,102,0.21449071331558525
Gyroscope + Accelerometer,gyroz_rmsVal,1,True,102,0.21267413382115663
Gyroscope + Accelerometer,gyrox_specEntropy,1,True,102,0.21186551331648648
Gyroscope + Accelerometer,gyrox_meanVal,1,True,102,0.20582209515327743
Gyroscope + Accelerometer,gyrox_domFreq,1,True,102,0.20495669448773154
Gyroscope + Accelerometer,gyrox_harmonicRatio,1,True,102,0.20355749164374837
Gyroscope + Accelerometer,accx_harmonicRatio,1,True,102,0.1973727319170826
Gyroscope + Accelerometer,gyroz_meanFreq,1,True,102,0.18248314669287294
Gyroscope + Accelerometer,gyrox_maxVal,1,True,102,0.18236283412047682
Gyroscope + Accelerometer,gyroy_domFreq,1,True,102,0.18003360711836713
Gyroscope + Accelerometer,accy_meanVal,1,True,102,0.17797387024367883
Gyroscope + Accelerometer,accx_maxVal,1,True,102,0.1772460574570147
Gyroscope + Accelerometer,gyroy_specEntropy,1,True,102,0.1743092071343725
Gyroscope + Accelerometer,accx_varVal,1,True,102,0.17395907905310437
Gyroscope + Accelerometer,accx_meanFreq,1,True,102,0.17171186177955958
Gyroscope + Accelerometer,accy_rmsVal,1,True,102,0.17051676999726287
Gyroscope + Accelerometer,gyroz_meanVal,1,True,102,0.16595721454743892
Gyroscope + Accelerometer,accy_domAmp,1,True,102,0.160430551785939
Gyroscope + Accelerometer,accy_peakToPeak,1,True,102,0.15601980084913655
Gyroscope + Accelerometer,accx_psdMean,1,True,102,0.15350751153958156
Gyroscope + Accelerometer,accz_mavVal,1,True,102,0.15017985004915596
Gyroscope + Accelerometer,gyrox_mavVal,1,True,102,0.1434786587426243
Gyroscope + Accelerometer,accz_rmsVal,1,True,102,0.1385416628476784
Gyroscope + Accelerometer,accy_cvVal,1,True,102,0.137257597788198
Gyroscope + Accelerometer,accy_medianFreq,1,True,102,0.13633397133640926
Gyroscope + Accelerometer,accx_meanVal,1,True,102,0.13296293017967345
Gyroscope + Accelerometer,accx_mavVal,1,True,102,0.13292449751802402
Gyroscope + Accelerometer,gyrox_rmsVal,1,True,102,0.13024381804601098
Gyroscope + Accelerometer,accy_mavVal,1,True,102,0.1298662434989797
Gyroscope + Accelerometer,accx_rmsVal,1,True,102,0.12826238316661645
Gyroscope + Accelerometer,accz_cvVal,1,True,102,0.12741681216903758
Gyroscope + Accelerometer,gyrox_domAmp,1,True,102,0.12708732709613113
Gyroscope + Accelerometer,gyrox_meanFreq,1,True,102,0.12253671795445979
Gyroscope + Accelerometer,gyroy_peakToPeak,1,True,102,0.12168613663697818
Gyroscope + Accelerometer,accx_medianFreq,1,True,102,0.12015650471707955
Gyroscope + Accelerometer,accz_specEntropy,1,True,102,0.11921350899758627
Gyroscope + Accelerometer,accz_sdVal,1,True,102,0.11839745015930321
Gyroscope + Accelerometer,accz_peakToPeak,1,True,102,0.11755266929688181
Gyroscope + Accelerometer,accx_domFreq,1,True,102,0.1142237543069331
Gyroscope + Accelerometer,gyrox_peakToPeak,1,True,102,0.10950505110103535
Gyroscope + Accelerometer,accy_specEntropy,1,True,102,0.10407132847727806
Gyroscope + Accelerometer,accy_sdVal,1,True,102,0.10359587944423258
Gyroscope + Accelerometer,gyroy_psdMean,1,True,102,0.10190105189175493
Gyroscope + Accelerometer,gyroy_mavVal,1,True,102,0.1007034862239186
Gyroscope + Accelerometer,gyroy_harmonicRatio,1,True,102,0.09681560609483399
Gyroscope + Accelerometer,gyrox_sdVal,1,True,102,0.09592810231578956
Gyroscope + Accelerometer,gyroy_meanFreq,1,True,102,0.09193197565663362
Gyroscope + Accelerometer,gyroy_varVal,1,True,102,0.08802577951089523
Gyroscope + Accelerometer,gyrox_medianFreq,1,True,102,0.08724663257226846
Gyroscope + Accelerometer,accy_minVal,1,True,102,0.08465454347118621
Gyroscope + Accelerometer,gyrox_minVal,1,True,102,0.08312210690976936
Gyroscope + Accelerometer,accz_varVal,1,True,102,0.08286494503766566
Gyroscope + Accelerometer,accy_psdMean,1,True,102,0.07729509331014213
Gyroscope + Accelerometer,accz_medianFreq,1,True,102,0.07674357440931724
Gyroscope + Accelerometer,gyroy_rmsVal,1,True,102,0.0704850779864234
Gyroscope + Accelerometer,gyrox_psdAsymmetry,1,True,102,0.06996296890476485
Gyroscope + Accelerometer,accz_psdMean,1,True,102,0.060978079549054966
Gyroscope + Accelerometer,accz_domAmp,1,True,102,0.059652535634500216
Gyroscope + Accelerometer,gyroy_sdVal,1,True,102,0.054570314496129646
Gyroscope + Accelerometer,accx_domAmp,1,True,102,0.04920035092272313
Gyroscope + Accelerometer,gyroy_domAmp,1,True,102,0.046723248439370944
Gyroscope + Accelerometer,accx_sdVal,1,True,102,0.04444455729316459
Gyroscope + Accelerometer,accx_cvVal,1,True,102,0.04357357726554204
Gyroscope + Accelerometer,gyroy_psdAsymmetry,1,True,102,0.039800057128547714
Gyroscope + Accelerometer,gyrox_varVal,1,True,102,0.036738651141432266
Gyroscope + Accelerometer,accy_meanFreq,1,True,102,0.03528236633031757
Gyroscope + Accelerometer,accy_varVal,1,True,102,0.03460180120696655
Gyroscope + Accelerometer,gyroz_harmonicRatio,1,True,102,0.03401553083498914
Gyroscope + Accelerometer,accz_meanFreq,1,True,102,0.0323144745431758
Gyroscope + Accelerometer,accz_psdAsymmetry,1,True,102,0.02975812425256319
Gyroscope + Accelerometer,accx_psdAsymmetry,1,True,102,0.023531665029688575
Gyroscope + Accelerometer,accy_psdAsymmetry,1,True,102,0.02197563626434038
Gyroscope + Accelerometer,gyrox_psdMean,1,True,102,0.015441477790773006
