source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope + Accelerometer,gyroz_maxVal,1,True,20,0.8199479390603325
Gyroscope + Accelerometer,gyrox_specEntropy,1,True,20,0.6153877799864073
Gyroscope + Accelerometer,gyroz_peakToPeak,1,True,20,0.5903390577523117
Gyroscope + Accelerometer,gyroz_domAmp,1,True,20,0.5661128133473087
Gyroscope + Accelerometer,gyroz_varVal,1,True,20,0.5533885230782184
Gyroscope + Accelerometer,gyroz_psdMean,1,True,20,0.545207957063884
Gyroscope + Accelerometer,gyrox_cvVal,1,True,20,0.544957261655897
Gyroscope + Accelerometer,accy_harmonicRatio,1,True,20,0.5098309855955002
Gyroscope + Accelerometer,accz_meanVal,1,True,20,0.4912493945264069
Gyroscope + Accelerometer,gyroy_minVal,1,True,20,0.47118269231710985
Gyroscope + Accelerometer,accz_rmsVal,1,True,20,0.46301973157649173
Gyroscope + Accelerometer,gyroz_cvVal,1,True,20,0.42283751277166903
Gyroscope + Accelerometer,gyroz_minVal,1,True,20,0.4220881736735486
Gyroscope + Accelerometer,accx_specEntropy,1,True,20,0.4215275965816147
Gyroscope + Accelerometer,accx_minVal,1,True,20,0.3799710913382057
Gyroscope + Accelerometer,gyroz_meanFreq,1,True,20,0.33838594557705176
Gyroscope + Accelerometer,gyroy_medianFreq,1,True,20,0.3140543484136568
Gyroscope + Accelerometer,accy_domFreq,1,True,20,0.29166340694801135
Gyroscope + Accelerometer,gyroz_medianFreq,1,True,20,0.2742023561352877
Gyroscope + Accelerometer,accy_rmsVal,1,True,20,0.2713875524524707
Gyroscope + Accelerometer,gyroz_domFreq,2,False,20,
Gyroscope + Accelerometer,gyrox_domFreq,3,False,20,
Gyroscope + Accelerometer,gyroz_sdVal,4,False,20,
Gyroscope + Accelerometer,accx_harmonicRatio,5,False,20,
Gyroscope + Accelerometer,gyroz_rmsVal,6,False,20,
Gyroscope + Accelerometer,gyroz_meanVal,7,False,20,
Gyroscope + Accelerometer,gyrox_mavVal,8,False,20,
Gyroscope + Accelerometer,gyroz_specEntropy,9,False,20,
Gyroscope + Accelerometer,accy_maxVal,10,False,20,
Gyroscope + Accelerometer,accy_meanVal,11,False,20,
Gyroscope + Accelerometer,gyroy_meanVal,12,False,20,
Gyroscope + Accelerometer,gyroy_maxVal,13,False,20,
Gyroscope + Accelerometer,accz_minVal,14,False,20,
Gyroscope + Accelerometer,accz_maxVal,15,False,20,
Gyroscope + Accelerometer,gyroz_psdAsymmetry,16,False,20,
Gyroscope + Accelerometer,gyroz_mavVal,17,False,20,
Gyroscope + Accelerometer,gyrox_meanVal,18,False,20,
Gyroscope + Accelerometer,accx_peakToPeak,19,False,20,
Gyroscope + Accelerometer,gyrox_maxVal,20,False,20,
Gyroscope + Accelerometer,accz_domFreq,21,False,20,
Gyroscope + Accelerometer,accz_harmonicRatio,22,False,20,
Gyroscope + Accelerometer,accx_psdMean,23,False,20,
Gyroscope + Accelerometer,accy_peakToPeak,24,False,20,
Gyroscope + Accelerometer,accx_meanFreq,25,False,20,
Gyroscope + Accelerometer,gyroy_specEntropy,26,False,20,
Gyroscope + Accelerometer,gyrox_rmsVal,27,False,20,
Gyroscope + Accelerometer,accx_varVal,28,False,20,
Gyroscope + Accelerometer,gyroy_cvVal,29,False,20,
Gyroscope + Accelerometer,gyrox_harmonicRatio,30,False,20,
Gyroscope + Accelerometer,gyroy_domFreq,31,False,20,
Gyroscope + Accelerometer,accx_maxVal,32,False,20,
Gyroscope + Accelerometer,accy_domAmp,33,False,20,
Gyroscope + Accelerometer,gyrox_domAmp,34,False,20,
Gyroscope + Accelerometer,gyroy_psdMean,35,False,20,
Gyroscope + Accelerometer,accz_specEntropy,36,False,20,
Gyroscope + Accelerometer,accz_mavVal,37,False,20,
Gyroscope + Accelerometer,accz_cvVal,38,False,20,
Gyroscope + Accelerometer,accx_rmsVal,39,False,20,
Gyroscope + Accelerometer,gyrox_peakToPeak,40,False,20,
Gyroscope + Accelerometer,accy_medianFreq,41,False,20,
Gyroscope + Accelerometer,accy_mavVal,42,False,20,
Gyroscope + Accelerometer,accy_cvVal,43,False,20,
Gyroscope + Accelerometer,accx_meanVal,44,False,20,
Gyroscope + Accelerometer,gyroy_peakToPeak,45,False,20,
Gyroscope + Accelerometer,accx_domFreq,46,False,20,
Gyroscope + Accelerometer,accy_sdVal,47,False,20,
Gyroscope + Accelerometer,accx_mavVal,48,False,20,
Gyroscope + Accelerometer,gyroy_mavVal,49,False,20,
Gyroscope + Accelerometer,gyrox_meanFreq,50,False,20,
Gyroscope + Accelerometer,accy_specEntropy,51,False,20,
Gyroscope + Accelerometer,accz_sdVal,52,False,20,
Gyroscope + Accelerometer,accx_medianFreq,53,False,20,
Gyroscope + Accelerometer,accz_peakToPeak,54,False,20,
Gyroscope + Accelerometer,accy_minVal,55,False,20,
Gyroscope + Accelerometer,gyroy_harmonicRatio,56,False,20,
Gyroscope + Accelerometer,gyroy_meanFreq,57,False,20,
Gyroscope + Accelerometer,gyrox_sdVal,58,False,20,
Gyroscope + Accelerometer,gyroy_varVal,59,False,20,
Gyroscope + Accelerometer,accz_varVal,60,False,20,
Gyroscope + Accelerometer,gyrox_medianFreq,61,False,20,
