source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Accelerometer,accx_minVal,1,True,40,0.7120199575020852
Accelerometer,accz_meanVal,1,True,40,0.6087879137994401
Accelerometer,accy_maxVal,1,True,40,0.54584592235341
Accelerometer,accx_peakToPeak,1,True,40,0.5055957503319197
Accelerometer,accz_domFreq,1,True,40,0.48994283559109064
Accelerometer,accy_harmonicRatio,1,True,40,0.4856554413950027
Accelerometer,accz_harmonicRatio,1,True,40,0.4572575889902968
Accelerometer,accx_psdMean,1,True,40,0.41918810964268666
Accelerometer,accx_meanVal,1,True,40,0.4181570271813166
Accelerometer,accx_mavVal,1,True,40,0.41794050307693653
Accelerometer,accx_rmsVal,1,True,40,0.40318983073996906
Accelerometer,accx_maxVal,1,True,40,0.40053364390343615
Accelerometer,accy_domAmp,1,True,40,0.3795063333620015
Accelerometer,accx_harmonicRatio,1,True,40,0.37299285741413474
Accelerometer,accy_medianFreq,1,True,40,0.3581094250038288
Accelerometer,accy_mavVal,1,True,40,0.3362696561968641
Accelerometer,accx_sdVal,1,True,40,0.3341955905700968
Accelerometer,accx_varVal,1,True,40,0.3286241967115064
Accelerometer,accy_peakToPeak,1,True,40,0.3264483259106536
Accelerometer,accy_specEntropy,1,True,40,0.28022143589428694
Accelerometer,accy_meanVal,1,True,40,0.26033546635710764
Accelerometer,accy_domFreq,1,True,40,0.2483134355995168
Accelerometer,accz_specEntropy,1,True,40,0.23600820789886803
Accelerometer,accz_minVal,1,True,40,0.2353119935933936
Accelerometer,accz_rmsVal,1,True,40,0.2340594516600719
Accelerometer,accz_peakToPeak,1,True,40,0.2263630714745415
Accelerometer,accy_rmsVal,1,True,40,0.22619293419225203
Accelerometer,accx_cvVal,1,True,40,0.22593997235143073
Accelerometer,accx_meanFreq,1,True,40,0.21991523375756947
Accelerometer,accz_maxVal,1,True,40,0.2107805895540561
Accelerometer,accy_minVal,1,True,40,0.21029478004567692
Accelerometer,accz_mavVal,1,True,40,0.1761046209138599
Accelerometer,accy_cvVal,1,True,40,0.1673968779416843
Accelerometer,accx_domAmp,1,True,40,0.16263953419495786
Accelerometer,accy_psdMean,1,True,40,0.1573275870614387
Accelerometer,accz_sdVal,1,True,40,0.15494477222143224
Accelerometer,accx_specEntropy,1,True,40,0.15130873482574678
Accelerometer,accz_medianFreq,1,True,40,0.1497276531210455
Accelerometer,accx_domFreq,1,True,40,0.1451969465853399
Accelerometer,accz_psdMean,1,True,40,0.1410057753468146
Accelerometer,accz_varVal,2,False,40,
Accelerometer,accz_meanFreq,3,False,40,
Accelerometer,accx_medianFreq,4,False,40,
Accelerometer,accy_sdVal,5,False,40,
Accelerometer,accz_cvVal,6,False,40,
Accelerometer,accy_meanFreq,7,False,40,
Accelerometer,accy_psdAsymmetry,8,False,40,
Accelerometer,accz_domAmp,9,False,40,
Accelerometer,accx_psdAsymmetry,10,False,40,
Accelerometer,accy_varVal,11,False,40,
Accelerometer,accz_psdAsymmetry,12,False,40,
