source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope,gyroz_maxVal,1,True,15,1.0800402410413055
Gyroscope,gyroy_minVal,1,True,15,0.7108551799696117
Gyroscope,gyroz_peakToPeak,1,True,15,0.6938730405299164
Gyroscope,gyrox_cvVal,1,True,15,0.5431059860673372
Gyroscope,gyroz_varVal,1,True,15,0.5276426251321769
Gyroscope,gyroz_psdMean,1,True,15,0.5233239769548889
Gyroscope,gyroz_domAmp,1,True,15,0.500444235587879
Gyroscope,gyroz_medianFreq,1,True,15,0.44167352807901317
Gyroscope,gyroy_specEntropy,1,True,15,0.406319545273651
Gyroscope,gyroz_psdAsymmetry,1,True,15,0.3916152988979953
Gyroscope,gyrox_harmonicRatio,1,True,15,0.38708484296561313
Gyroscope,gyroz_meanVal,1,True,15,0.38505927210102114
Gyroscope,gyroz_minVal,1,True,15,0.37547212104227584
Gyroscope,gyrox_maxVal,1,True,15,0.3725876733353359
Gyroscope,gyroz_sdVal,1,True,15,0.24824018241604948
Gyroscope,gyroz_cvVal,2,False,15,
Gyroscope,gyroy_medianFreq,3,False,15,
Gyroscope,gyroy_domFreq,4,False,15,
Gyroscope,gyrox_meanVal,5,False,15,
Gyroscope,gyroz_rmsVal,6,False,15,
Gyroscope,gyrox_specEntropy,7,False,15,
Gyroscope,gyroz_meanFreq,8,False,15,
Gyroscope,gyroz_domFreq,9,False,15,
Gyroscope,gyroz_mavVal,10,False,15,
Gyroscope,gyroy_cvVal,11,False,15,
Gyroscope,gyroy_peakToPeak,12,False,15,
Gyroscope,gyroy_maxVal,13,False,15,
Gyroscope,gyrox_domFreq,14,False,15,
Gyroscope,gyroy_mavVal,15,False,15,
Gyroscope,gyroy_harmonicRatio,16,False,15,
Gyroscope,gyroy_meanVal,17,False,15,
Gyroscope,gyrox_psdMean,18,False,15,
Gyroscope,gyrox_mavVal,19,False,15,
Gyroscope,gyrox_varVal,20,False,15,
Gyroscope,gyrox_peakToPeak,21,False,15,
Gyroscope,gyroz_harmonicRatio,22,False,15,
Gyroscope,gyroz_specEntropy,23,False,15,
Gyroscope,gyrox_meanFreq,24,False,15,
Gyroscope,gyroy_rmsVal,25,False,15,
Gyroscope,gyroy_psdMean,26,False,15,
Gyroscope,gyroy_sdVal,27,False,15,
Gyroscope,gyroy_varVal,28,False,15,
Gyroscope,gyroy_meanFreq,29,False,15,
Gyroscope,gyrox_rmsVal,30,False,15,
Gyroscope,gyrox_psdAsymmetry,31,False,15,
Gyroscope,gyrox_medianFreq,32,False,15,
Gyroscope,gyroy_domAmp,33,False,15,
Gyroscope,gyroy_psdAsymmetry,34,False,15,
Gyroscope,gyrox_minVal,35,False,15,
Gyroscope,gyrox_sdVal,36,False,15,
Gyroscope,gyrox_domAmp,37,False,15,
