source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
All sensors,GMinter_psdAsymmetry,1,True,30,0.6260810256454192
All sensors,MGinter_cvVal,1,True,30,0.5829983949191148
All sensors,BFinter_cvVal,1,True,30,0.540454742689354
All sensors,gyroz_maxVal,1,True,30,0.47987273560476407
All sensors,TAinter_harmonicRatio,1,True,30,0.43605626569299183
All sensors,BFinter_logDetector,1,True,30,0.43258612913373923
All sensors,accz_meanVal,1,True,30,0.42816891160116527
All sensors,gyrox_domFreq,1,True,30,0.4183063177486148
All sensors,accy_domAmp,1,True,30,0.39679375294746183
All sensors,MGinter_psdAsymmetry,1,True,30,0.3816398357033875
All sensors,PLinter_cvVal,1,True,30,0.37929994365846764
All sensors,gyroz_cvVal,1,True,30,0.37588327749579964
All sensors,BFinter_waveformLength,1,True,30,0.36422300467672963
All sensors,gyrox_cvVal,1,True,30,0.36296970850472726
All sensors,RFinter_minVal,1,True,30,0.36069403541146916
All sensors,gyroy_minVal,1,True,30,0.35989486753678585
All sensors,gyroz_peakToPeak,1,True,30,0.3527819679020392
All sensors,gyrox_harmonicRatio,1,True,30,0.32912078835744424
All sensors,gyroz_meanFreq,1,True,30,0.31931622569283347
All sensors,gyroz_domAmp,1,True,30,0.31233275962835433
All sensors,gyroz_varVal,1,True,30,0.30349541564722443
All sensors,gyroz_psdMean,1,True,30,0.3013867280862264
All sensors,MGinter_minVal,1,True,30,0.29549480764005376
All sensors,gyroy_peakToPeak,1,True,30,0.29049978719797537
All sensors,accz_rmsVal,1,True,30,0.2829252429078879
All sensors,gyroz_meanVal,1,True,30,0.28191566131887374
All sensors,gyroz_specEntropy,1,True,30,0.2728129226554334
All sensors,gyroz_mavVal,1,True,30,0.2527261171253278
All sensors,TAinter_psdAsymmetry,1,True,30,0.245854113364769
All sensors,GMinter_harmonicRatio,1,True,30,0.2208157569587833
All sensors,accx_minVal,2,False,30,
All sensors,accy_specEntropy,3,False,30,
All sensors,RFinter_meanFreq,4,False,30,
All sensors,gyrox_mavVal,5,False,30,
All sensors,gyroz_sdVal,6,False,30,
All sensors,accy_maxVal,7,False,30,
All sensors,accy_harmonicRatio,8,False,30,
All sensors,BFinter_specEntropy,9,False,30,
All sensors,gyroz_harmonicRatio,10,False,30,
All sensors,GMinter_meanFreq,11,False,30,
All sensors,PLinter_harmonicRatio,12,False,30,
All sensors,accx_meanVal,13,False,30,
All sensors,gyroy_meanVal,14,False,30,
All sensors,accz_minVal,15,False,30,
All sensors,TAinter_cvVal,16,False,30,
All sensors,gyroz_rmsVal,17,False,30,
All sensors,GMinter_domFreq,18,False,30,
All sensors,BFinter_mavVal,19,False,30,
All sensors,RFinter_psdAsymmetry,20,False,30,
All sensors,accx_mavVal,21,False,30,
All sensors,accy_medianFreq,22,False,30,
All sensors,gyrox_medianFreq,23,False,30,
All sensors,MGinter_meanFreq,24,False,30,
All sensors,MGinter_domFreq,25,False,30,
All sensors,accy_meanVal,26,False,30,
All sensors,accz_domFreq,27,False,30,
All sensors,accx_domAmp,28,False,30,
All sensors,RFinter_cvVal,29,False,30,
All sensors,accx_peakToPeak,30,False,30,
All sensors,gyroy_cvVal,31,False,30,
All sensors,gyroz_minVal,32,False,30,
All sensors,gyrox_specEntropy,33,False,30,
All sensors,accx_varVal,34,False,30,
All sensors,PLinter_varVal,35,False,30,
All sensors,gyroy_rmsVal,36,False,30,
All sensors,MGinter_harmonicRatio,37,False,30,
All sensors,GMinter_minVal,38,False,30,
All sensors,GMinter_cvVal,39,False,30,
All sensors,accx_rmsVal,40,False,30,
