source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Accelerometer,accx_minVal,1,True,51,0.7089952950903106
Accelerometer,accz_meanVal,1,True,51,0.5978241449206113
Accelerometer,accy_maxVal,1,True,51,0.5447751280608356
Accelerometer,accx_peakToPeak,1,True,51,0.5071049826566079
Accelerometer,accz_domFreq,1,True,51,0.4989750121827858
Accelerometer,accy_harmonicRatio,1,True,51,0.48399247086605063
Accelerometer,accz_harmonicRatio,1,True,51,0.44402740161647597
Accelerometer,accx_psdMean,1,True,51,0.41943722472114464
Accelerometer,accx_meanVal,1,True,51,0.41874306542879247
Accelerometer,accx_mavVal,1,True,51,0.41857273727463046
Accelerometer,accx_maxVal,1,True,51,0.4046324269288533
Accelerometer,accx_rmsVal,1,True,51,0.4045881034122154
Accelerometer,accy_domAmp,1,True,51,0.3782898626478421
Accelerometer,accx_harmonicRatio,1,True,51,0.3672294391940438
Accelerometer,accy_medianFreq,1,True,51,0.3443476668166949
Accelerometer,accx_sdVal,1,True,51,0.33631756510423855
Accelerometer,accy_peakToPeak,1,True,51,0.3326785397802713
Accelerometer,accy_mavVal,1,True,51,0.3275322812593078
Accelerometer,accx_varVal,1,True,51,0.3242491409728636
Accelerometer,accy_specEntropy,1,True,51,0.2676050597362976
Accelerometer,accy_meanVal,1,True,51,0.26487951193690007
Accelerometer,accz_specEntropy,1,True,51,0.2577946504164794
Accelerometer,accy_domFreq,1,True,51,0.25381223771359496
Accelerometer,accz_rmsVal,1,True,51,0.2448915042108706
Accelerometer,accz_minVal,1,True,51,0.23921895352653713
Accelerometer,accx_cvVal,1,True,51,0.2276142090136081
Accelerometer,accz_peakToPeak,1,True,51,0.22278769066217585
Accelerometer,accx_meanFreq,1,True,51,0.21621071369867337
Accelerometer,accz_maxVal,1,True,51,0.21481051952127142
Accelerometer,accy_rmsVal,1,True,51,0.2131536662915666
Accelerometer,accy_minVal,1,True,51,0.19155383054158784
Accelerometer,accz_mavVal,1,True,51,0.18849518939444154
Accelerometer,accx_domAmp,1,True,51,0.17413636479630987
Accelerometer,accy_cvVal,1,True,51,0.1712635888194957
Accelerometer,accx_specEntropy,1,True,51,0.17050538878919283
Accelerometer,accx_domFreq,1,True,51,0.16592891476068908
Accelerometer,accz_psdMean,1,True,51,0.14706567286174452
Accelerometer,accz_medianFreq,1,True,51,0.14565515466825288
Accelerometer,accy_psdMean,1,True,51,0.13806406253090073
Accelerometer,accz_sdVal,1,True,51,0.12571371729658887
Accelerometer,accz_meanFreq,1,True,51,0.09663455173916463
Accelerometer,accz_varVal,1,True,51,0.09643976193067562
Accelerometer,accx_medianFreq,1,True,51,0.08509323263217954
Accelerometer,accy_sdVal,1,True,51,0.0738765322373413
Accelerometer,accy_meanFreq,1,True,51,0.06933634651895058
Accelerometer,accz_cvVal,1,True,51,0.062315252165489395
Accelerometer,accy_psdAsymmetry,1,True,51,0.058362950594868866
Accelerometer,accz_domAmp,1,True,51,0.04305660411235157
Accelerometer,accx_psdAsymmetry,1,True,51,0.03967237173545987
Accelerometer,accy_varVal,1,True,51,0.0369890915346821
Accelerometer,accz_psdAsymmetry,1,True,51,0.029759201710982855
