source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Accelerometer + EMG,BFinter_cvVal,1,True,30,0.7185450873740495
Accelerometer + EMG,accz_meanVal,1,True,30,0.6600379036829818
Accelerometer + EMG,MGinter_psdAsymmetry,1,True,30,0.6285744001645155
Accelerometer + EMG,MGinter_cvVal,1,True,30,0.6276499156866601
Accelerometer + EMG,TAinter_harmonicRatio,1,True,30,0.5316580450298817
Accelerometer + EMG,GMinter_psdAsymmetry,1,True,30,0.5229092169032504
Accelerometer + EMG,RFinter_minVal,1,True,30,0.5197517521396199
Accelerometer + EMG,PLinter_harmonicRatio,1,True,30,0.46050932216064294
Accelerometer + EMG,accx_minVal,1,True,30,0.4329922867087193
Accelerometer + EMG,MGinter_domFreq,1,True,30,0.42019335122172946
Accelerometer + EMG,BFinter_waveformLength,1,True,30,0.4176422183815154
Accelerometer + EMG,PLinter_meanFreq,1,True,30,0.36485377118569
Accelerometer + EMG,accy_harmonicRatio,1,True,30,0.3639747842261826
Accelerometer + EMG,MGinter_minVal,1,True,30,0.35640676038221236
Accelerometer + EMG,BFinter_logDetector,1,True,30,0.3556627153123788
Accelerometer + EMG,accz_rmsVal,1,True,30,0.34489379039248474
Accelerometer + EMG,accz_sdVal,1,True,30,0.34201347473983706
Accelerometer + EMG,TAinter_cvVal,1,True,30,0.3357679812197833
Accelerometer + EMG,accx_varVal,1,True,30,0.3325719945545749
Accelerometer + EMG,accx_sdVal,1,True,30,0.3248735637991706
Accelerometer + EMG,GMinter_domFreq,1,True,30,0.32204115353220564
Accelerometer + EMG,accx_harmonicRatio,1,True,30,0.30718242905585397
Accelerometer + EMG,accy_domAmp,1,True,30,0.3064145153235099
Accelerometer + EMG,accz_domFreq,1,True,30,0.30190580460161137
Accelerometer + EMG,accx_psdMean,1,True,30,0.3007771006014819
Accelerometer + EMG,accx_rmsVal,1,True,30,0.29973470889815823
Accelerometer + EMG,accx_cvVal,1,True,30,0.29003807068891707
Accelerometer + EMG,accx_meanVal,1,True,30,0.2679448873024723
Accelerometer + EMG,accx_mavVal,1,True,30,0.26786655403528564
Accelerometer + EMG,MGinter_meanFreq,1,True,30,0.24674556381886517
Accelerometer + EMG,accy_maxVal,2,False,30,
Accelerometer + EMG,PLinter_cvVal,3,False,30,
Accelerometer + EMG,GMinter_harmonicRatio,4,False,30,
Accelerometer + EMG,accy_medianFreq,5,False,30,
Accelerometer + EMG,accx_domAmp,6,False,30,
Accelerometer + EMG,PLinter_psdAsymmetry,7,False,30,
Accelerometer + EMG,accx_peakToPeak,8,False,30,
Accelerometer + EMG,GMinter_emdEnergy,9,False,30,
Accelerometer + EMG,GMinter_cvVal,10,False,30,
Accelerometer + EMG,MGinter_medianFreq,11,False,30,
Accelerometer + EMG,accz_minVal,12,False,30,
Accelerometer + EMG,BFinter_specEntropy,13,False,30,
Accelerometer + EMG,accx_maxVal,14,False,30,
Accelerometer + EMG,accy_specEntropy,15,False,30,
Accelerometer + EMG,accx_domFreq,16,False,30,
Accelerometer + EMG,accz_harmonicRatio,17,False,30,
Accelerometer + EMG,PLinter_specEntropy,18,False,30,
Accelerometer + EMG,accy_rmsVal,19,False,30,
Accelerometer + EMG,RFinter_domFreq,20,False,30,
Accelerometer + EMG,accz_mavVal,21,False,30,
Accelerometer + EMG,RFinter_psdAsymmetry,22,False,30,
Accelerometer + EMG,TAinter_minVal,23,False,30,
Accelerometer + EMG,TAinter_domFreq,24,False,30,
Accelerometer + EMG,accy_peakToPeak,25,False,30,
Accelerometer + EMG,TAinter_psdAsymmetry,26,False,30,
Accelerometer + EMG,GMinter_varVal,27,False,30,
Accelerometer + EMG,accx_meanFreq,28,False,30,
Accelerometer + EMG,BFinter_meanFreq,29,False,30,
Accelerometer + EMG,RFinter_meanFreq,30,False,30,
Accelerometer + EMG,GMinter_maxVal,31,False,30,
Accelerometer + EMG,accy_meanVal,32,False,30,
Accelerometer + EMG,BFinter_psdAsymmetry,33,False,30,
Accelerometer + EMG,PLinter_maxVal,34,False,30,
Accelerometer + EMG,PLinter_varVal,35,False,30,
Accelerometer + EMG,PLinter_minVal,36,False,30,
Accelerometer + EMG,accz_meanFreq,37,False,30,
Accelerometer + EMG,GMinter_peakToPeak,38,False,30,
Accelerometer + EMG,BFinter_harmonicRatio,39,False,30,
Accelerometer + EMG,accy_minVal,40,False,30,
Accelerometer + EMG,accz_varVal,41,False,30,
Accelerometer + EMG,MGinter_waveformLength,42,False,30,
Accelerometer + EMG,GMinter_meanFreq,43,False,30,
Accelerometer + EMG,GMinter_medianFreq,44,False,30,
Accelerometer + EMG,PLinter_medianFreq,45,False,30,
Accelerometer + EMG,accz_psdMean,46,False,30,
Accelerometer + EMG,PLinter_peakToPeak,47,False,30,
Accelerometer + EMG,GMinter_meanPowerFreq,48,False,30,
Accelerometer + EMG,PLinter_domFreq,49,False,30,
Accelerometer + EMG,PLinter_psdMean,50,False,30,
Accelerometer + EMG,accz_peakToPeak,51,False,30,
Accelerometer + EMG,accz_specEntropy,52,False,30,
Accelerometer + EMG,accz_cvVal,53,False,30,
Accelerometer + EMG,accz_maxVal,54,False,30,
Accelerometer + EMG,accy_psdAsymmetry,55,False,30,
Accelerometer + EMG,BFinter_domFreq,56,False,30,
Accelerometer + EMG,accy_sdVal,57,False,30,
Accelerometer + EMG,PLinter_meanPowerFreq,58,False,30,
Accelerometer + EMG,BFinter_medianFreq,59,False,30,
Accelerometer + EMG,GMinter_psdMean,60,False,30,
Accelerometer + EMG,TAinter_domAmp,61,False,30,
Accelerometer + EMG,accx_specEntropy,62,False,30,
Accelerometer + EMG,RFinter_specEntropy,63,False,30,
Accelerometer + EMG,accz_medianFreq,64,False,30,
Accelerometer + EMG,accy_domFreq,65,False,30,
Accelerometer + EMG,accy_cvVal,66,False,30,
Accelerometer + EMG,GMinter_sdVal,67,False,30,
Accelerometer + EMG,TAinter_specEntropy,68,False,30,
Accelerometer + EMG,BFinter_mavVal,69,False,30,
Accelerometer + EMG,accy_mavVal,70,False,30,
Accelerometer + EMG,BFinter_varVal,71,False,30,
Accelerometer + EMG,GMinter_cwtMean,72,False,30,
Accelerometer + EMG,accy_varVal,73,False,30,
Accelerometer + EMG,GMinter_dwtEnergy,74,False,30,
Accelerometer + EMG,TAinter_medianFreq,75,False,30,
Accelerometer + EMG,RFinter_cvVal,76,False,30,
Accelerometer + EMG,accz_domAmp,77,False,30,
Accelerometer + EMG,TAinter_waveformLength,78,False,30,
Accelerometer + EMG,PLinter_emdEnergy,79,False,30,
Accelerometer + EMG,BFinter_cwtMean,80,False,30,
Accelerometer + EMG,GMinter_rmsVal,81,False,30,
Accelerometer + EMG,BFinter_minVal,82,False,30,
Accelerometer + EMG,MGinter_cwtMean,83,False,30,
Accelerometer + EMG,RFinter_medianFreq,84,False,30,
Accelerometer + EMG,MGinter_sdVal,85,False,30,
Accelerometer + EMG,BFinter_domAmp,86,False,30,
Accelerometer + EMG,MGinter_specEntropy,87,False,30,
Accelerometer + EMG,MGinter_harmonicRatio,88,False,30,
Accelerometer + EMG,RFinter_harmonicRatio,89,False,30,
Accelerometer + EMG,PLinter_cwtMean,90,False,30,
Accelerometer + EMG,RFinter_waveformLength,91,False,30,
Accelerometer + EMG,GMinter_minVal,92,False,30,
Accelerometer + EMG,PLinter_dwtEnergy,93,False,30,
Accelerometer + EMG,GMinter_specEntropy,94,False,30,
Accelerometer + EMG,PLinter_waveformLength,95,False,30,
Accelerometer + EMG,MGinter_rmsVal,96,False,30,
Accelerometer + EMG,RFinter_peakToPeak,97,False,30,
Accelerometer + EMG,TAinter_mavVal,98,False,30,
Accelerometer + EMG,PLinter_sdVal,99,False,30,
Accelerometer + EMG,RFinter_domAmp,100,False,30,
Accelerometer + EMG,accy_psdMean,101,False,30,
Accelerometer + EMG,MGinter_mavVal,102,False,30,
Accelerometer + EMG,TAinter_logDetector,103,False,30,
Accelerometer + EMG,RFinter_sdVal,104,False,30,
Accelerometer + EMG,GMinter_mavVal,105,False,30,
Accelerometer + EMG,accy_meanFreq,106,False,30,
Accelerometer + EMG,accx_medianFreq,107,False,30,
Accelerometer + EMG,BFinter_sdVal,108,False,30,
Accelerometer + EMG,GMinter_logDetector,109,False,30,
Accelerometer + EMG,TAinter_meanPowerFreq,110,False,30,
Accelerometer + EMG,BFinter_meanVal,111,False,30,
Accelerometer + EMG,TAinter_psdMean,112,False,30,
Accelerometer + EMG,PLinter_rmsVal,113,False,30,
Accelerometer + EMG,BFinter_dwtEnergy,114,False,30,
Accelerometer + EMG,accz_psdAsymmetry,115,False,30,
Accelerometer + EMG,RFinter_cwtMean,116,False,30,
Accelerometer + EMG,MGinter_meanPowerFreq,117,False,30,
Accelerometer + EMG,MGinter_dwtEnergy,118,False,30,
Accelerometer + EMG,TAinter_meanFreq,119,False,30,
Accelerometer + EMG,RFinter_maxVal,120,False,30,
Accelerometer + EMG,MGinter_psdMean,121,False,30,
Accelerometer + EMG,RFinter_mavVal,122,False,30,
Accelerometer + EMG,MGinter_peakToPeak,123,False,30,
Accelerometer + EMG,GMinter_waveformLength,124,False,30,
Accelerometer + EMG,TAinter_rmsVal,125,False,30,
Accelerometer + EMG,MGinter_varVal,126,False,30,
Accelerometer + EMG,TAinter_dwtEnergy,127,False,30,
Accelerometer + EMG,RFinter_rmsVal,128,False,30,
Accelerometer + EMG,accx_psdAsymmetry,129,False,30,
Accelerometer + EMG,TAinter_sdVal,130,False,30,
Accelerometer + EMG,RFinter_logDetector,131,False,30,
Accelerometer + EMG,RFinter_varVal,132,False,30,
Accelerometer + EMG,BFinter_meanPowerFreq,133,False,30,
Accelerometer + EMG,BFinter_psdMean,134,False,30,
Accelerometer + EMG,PLinter_mavVal,135,False,30,
Accelerometer + EMG,PLinter_logDetector,136,False,30,
Accelerometer + EMG,TAinter_meanVal,137,False,30,
Accelerometer + EMG,PLinter_meanVal,138,False,30,
Accelerometer + EMG,MGinter_emdEnergy,139,False,30,
Accelerometer + EMG,BFinter_maxVal,140,False,30,
Accelerometer + EMG,BFinter_peakToPeak,141,False,30,
Accelerometer + EMG,MGinter_meanVal,142,False,30,
Accelerometer + EMG,MGinter_logDetector,143,False,30,
Accelerometer + EMG,PLinter_domAmp,144,False,30,
Accelerometer + EMG,RFinter_emdEnergy,145,False,30,
Accelerometer + EMG,MGinter_maxVal,146,False,30,
Accelerometer + EMG,TAinter_emdEnergy,147,False,30,
Accelerometer + EMG,BFinter_rmsVal,148,False,30,
Accelerometer + EMG,TAinter_maxVal,149,False,30,
Accelerometer + EMG,MGinter_domAmp,150,False,30,
Accelerometer + EMG,TAinter_varVal,151,False,30,
Accelerometer + EMG,GMinter_domAmp,152,False,30,
Accelerometer + EMG,RFinter_psdMean,153,False,30,
Accelerometer + EMG,RFinter_meanPowerFreq,154,False,30,
Accelerometer + EMG,TAinter_cwtMean,155,False,30,
Accelerometer + EMG,RFinter_dwtEnergy,156,False,30,
Accelerometer + EMG,TAinter_peakToPeak,157,False,30,
Accelerometer + EMG,GMinter_meanVal,158,False,30,
Accelerometer + EMG,BFinter_emdEnergy,159,False,30,
Accelerometer + EMG,RFinter_meanVal,160,False,30,
