source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope + EMG,MGinter_cvVal,1,True,15,0.76602369140737
Gyroscope + EMG,gyroz_maxVal,1,True,15,0.720296078267113
Gyroscope + EMG,GMinter_psdAsymmetry,1,True,15,0.6769727400237949
Gyroscope + EMG,BFinter_logDetector,1,True,15,0.6475984455695101
Gyroscope + EMG,gyroz_domAmp,1,True,15,0.5648740772020191
Gyroscope + EMG,gyroy_minVal,1,True,15,0.5543539318845379
Gyroscope + EMG,MGinter_psdAsymmetry,1,True,15,0.548910842822058
Gyroscope + EMG,gyroz_cvVal,1,True,15,0.5467389555596323
Gyroscope + EMG,gyrox_domFreq,1,True,15,0.5436955447720108
Gyroscope + EMG,gyrox_cvVal,1,True,15,0.510047396719631
Gyroscope + EMG,BFinter_cvVal,1,True,15,0.5099905276425799
Gyroscope + EMG,TAinter_harmonicRatio,1,True,15,0.4881745482771378
Gyroscope + EMG,gyroz_varVal,1,True,15,0.48059856311279847
Gyroscope + EMG,gyroz_psdMean,1,True,15,0.473004466084945
Gyroscope + EMG,PLinter_cvVal,1,True,15,0.3697584847482032
Gyroscope + EMG,gyroz_meanFreq,2,False,15,
Gyroscope + EMG,RFinter_meanFreq,3,False,15,
Gyroscope + EMG,gyrox_harmonicRatio,4,False,15,
Gyroscope + EMG,gyroz_peakToPeak,5,False,15,
Gyroscope + EMG,gyroz_meanVal,6,False,15,
Gyroscope + EMG,gyroy_peakToPeak,7,False,15,
Gyroscope + EMG,MGinter_meanFreq,8,False,15,
Gyroscope + EMG,BFinter_waveformLength,9,False,15,
Gyroscope + EMG,RFinter_minVal,10,False,15,
Gyroscope + EMG,gyroz_sdVal,11,False,15,
Gyroscope + EMG,gyroz_specEntropy,12,False,15,
Gyroscope + EMG,gyrox_maxVal,13,False,15,
Gyroscope + EMG,gyrox_meanVal,14,False,15,
Gyroscope + EMG,GMinter_meanFreq,15,False,15,
Gyroscope + EMG,GMinter_domFreq,16,False,15,
Gyroscope + EMG,gyroz_mavVal,17,False,15,
Gyroscope + EMG,RFinter_psdAsymmetry,18,False,15,
Gyroscope + EMG,gyroz_harmonicRatio,19,False,15,
Gyroscope + EMG,BFinter_mavVal,20,False,15,
Gyroscope + EMG,MGinter_minVal,21,False,15,
Gyroscope + EMG,gyroz_rmsVal,22,False,15,
Gyroscope + EMG,gyrox_mavVal,23,False,15,
Gyroscope + EMG,gyroy_cvVal,24,False,15,
Gyroscope + EMG,gyroy_meanVal,25,False,15,
Gyroscope + EMG,gyroy_rmsVal,26,False,15,
Gyroscope + EMG,TAinter_psdAsymmetry,27,False,15,
Gyroscope + EMG,GMinter_minVal,28,False,15,
Gyroscope + EMG,MGinter_harmonicRatio,29,False,15,
Gyroscope + EMG,TAinter_cvVal,30,False,15,
Gyroscope + EMG,TAinter_minVal,31,False,15,
Gyroscope + EMG,PLinter_psdMean,32,False,15,
Gyroscope + EMG,BFinter_minVal,33,False,15,
Gyroscope + EMG,PLinter_meanPowerFreq,34,False,15,
Gyroscope + EMG,MGinter_medianFreq,35,False,15,
Gyroscope + EMG,gyroz_domFreq,36,False,15,
Gyroscope + EMG,gyroz_minVal,37,False,15,
Gyroscope + EMG,RFinter_cvVal,38,False,15,
Gyroscope + EMG,gyrox_specEntropy,39,False,15,
Gyroscope + EMG,BFinter_meanFreq,40,False,15,
Gyroscope + EMG,RFinter_domFreq,41,False,15,
Gyroscope + EMG,GMinter_harmonicRatio,42,False,15,
Gyroscope + EMG,PLinter_varVal,43,False,15,
Gyroscope + EMG,GMinter_cvVal,44,False,15,
Gyroscope + EMG,gyroz_medianFreq,45,False,15,
Gyroscope + EMG,gyroy_domFreq,46,False,15,
Gyroscope + EMG,gyrox_peakToPeak,47,False,15,
Gyroscope + EMG,gyroz_psdAsymmetry,48,False,15,
Gyroscope + EMG,MGinter_domFreq,49,False,15,
Gyroscope + EMG,PLinter_maxVal,50,False,15,
Gyroscope + EMG,gyroy_psdMean,51,False,15,
Gyroscope + EMG,gyroy_medianFreq,52,False,15,
Gyroscope + EMG,gyroy_harmonicRatio,53,False,15,
Gyroscope + EMG,RFinter_medianFreq,54,False,15,
Gyroscope + EMG,gyrox_rmsVal,55,False,15,
Gyroscope + EMG,GMinter_cwtMean,56,False,15,
Gyroscope + EMG,gyroy_specEntropy,57,False,15,
Gyroscope + EMG,PLinter_harmonicRatio,58,False,15,
Gyroscope + EMG,PLinter_psdAsymmetry,59,False,15,
Gyroscope + EMG,GMinter_medianFreq,60,False,15,
Gyroscope + EMG,PLinter_peakToPeak,61,False,15,
Gyroscope + EMG,PLinter_cwtMean,62,False,15,
Gyroscope + EMG,gyrox_sdVal,63,False,15,
Gyroscope + EMG,BFinter_psdAsymmetry,64,False,15,
Gyroscope + EMG,gyroy_sdVal,65,False,15,
Gyroscope + EMG,PLinter_domFreq,66,False,15,
Gyroscope + EMG,gyrox_medianFreq,67,False,15,
Gyroscope + EMG,MGinter_cwtMean,68,False,15,
Gyroscope + EMG,gyroy_domAmp,69,False,15,
Gyroscope + EMG,gyrox_domAmp,70,False,15,
Gyroscope + EMG,PLinter_minVal,71,False,15,
Gyroscope + EMG,BFinter_specEntropy,72,False,15,
Gyroscope + EMG,GMinter_logDetector,73,False,15,
Gyroscope + EMG,TAinter_domAmp,74,False,15,
Gyroscope + EMG,gyroy_meanFreq,75,False,15,
Gyroscope + EMG,RFinter_harmonicRatio,76,False,15,
Gyroscope + EMG,gyroy_mavVal,77,False,15,
Gyroscope + EMG,GMinter_peakToPeak,78,False,15,
Gyroscope + EMG,BFinter_harmonicRatio,79,False,15,
Gyroscope + EMG,gyroy_varVal,80,False,15,
Gyroscope + EMG,GMinter_emdEnergy,81,False,15,
Gyroscope + EMG,TAinter_waveformLength,82,False,15,
Gyroscope + EMG,RFinter_specEntropy,83,False,15,
Gyroscope + EMG,PLinter_emdEnergy,84,False,15,
Gyroscope + EMG,gyrox_minVal,85,False,15,
Gyroscope + EMG,gyrox_psdAsymmetry,86,False,15,
Gyroscope + EMG,gyrox_varVal,87,False,15,
Gyroscope + EMG,BFinter_domFreq,88,False,15,
Gyroscope + EMG,PLinter_specEntropy,89,False,15,
Gyroscope + EMG,TAinter_specEntropy,90,False,15,
Gyroscope + EMG,BFinter_peakToPeak,91,False,15,
Gyroscope + EMG,GMinter_maxVal,92,False,15,
Gyroscope + EMG,gyrox_psdMean,93,False,15,
Gyroscope + EMG,GMinter_psdMean,94,False,15,
Gyroscope + EMG,BFinter_varVal,95,False,15,
Gyroscope + EMG,PLinter_sdVal,96,False,15,
Gyroscope + EMG,TAinter_medianFreq,97,False,15,
Gyroscope + EMG,GMinter_meanPowerFreq,98,False,15,
Gyroscope + EMG,GMinter_varVal,99,False,15,
Gyroscope + EMG,gyroy_psdAsymmetry,100,False,15,
Gyroscope + EMG,BFinter_meanVal,101,False,15,
Gyroscope + EMG,BFinter_cwtMean,102,False,15,
Gyroscope + EMG,GMinter_sdVal,103,False,15,
Gyroscope + EMG,RFinter_peakToPeak,104,False,15,
Gyroscope + EMG,PLinter_meanFreq,105,False,15,
Gyroscope + EMG,gyrox_meanFreq,106,False,15,
Gyroscope + EMG,PLinter_dwtEnergy,107,False,15,
Gyroscope + EMG,MGinter_specEntropy,108,False,15,
Gyroscope + EMG,GMinter_rmsVal,109,False,15,
Gyroscope + EMG,RFinter_maxVal,110,False,15,
Gyroscope + EMG,MGinter_waveformLength,111,False,15,
Gyroscope + EMG,RFinter_domAmp,112,False,15,
Gyroscope + EMG,PLinter_rmsVal,113,False,15,
Gyroscope + EMG,RFinter_waveformLength,114,False,15,
Gyroscope + EMG,GMinter_specEntropy,115,False,15,
Gyroscope + EMG,GMinter_dwtEnergy,116,False,15,
Gyroscope + EMG,BFinter_domAmp,117,False,15,
Gyroscope + EMG,PLinter_medianFreq,118,False,15,
Gyroscope + EMG,BFinter_maxVal,119,False,15,
Gyroscope + EMG,TAinter_dwtEnergy,120,False,15,
Gyroscope + EMG,GMinter_mavVal,121,False,15,
Gyroscope + EMG,MGinter_varVal,122,False,15,
Gyroscope + EMG,TAinter_psdMean,123,False,15,
Gyroscope + EMG,TAinter_meanPowerFreq,124,False,15,
Gyroscope + EMG,gyroy_maxVal,125,False,15,
Gyroscope + EMG,MGinter_dwtEnergy,126,False,15,
Gyroscope + EMG,RFinter_cwtMean,127,False,15,
Gyroscope + EMG,BFinter_dwtEnergy,128,False,15,
Gyroscope + EMG,TAinter_sdVal,129,False,15,
Gyroscope + EMG,TAinter_domFreq,130,False,15,
Gyroscope + EMG,TAinter_meanFreq,131,False,15,
Gyroscope + EMG,PLinter_mavVal,132,False,15,
Gyroscope + EMG,MGinter_sdVal,133,False,15,
Gyroscope + EMG,TAinter_rmsVal,134,False,15,
Gyroscope + EMG,MGinter_rmsVal,135,False,15,
Gyroscope + EMG,MGinter_meanPowerFreq,136,False,15,
Gyroscope + EMG,PLinter_meanVal,137,False,15,
Gyroscope + EMG,MGinter_psdMean,138,False,15,
Gyroscope + EMG,TAinter_emdEnergy,139,False,15,
Gyroscope + EMG,MGinter_mavVal,140,False,15,
Gyroscope + EMG,TAinter_mavVal,141,False,15,
Gyroscope + EMG,MGinter_meanVal,142,False,15,
Gyroscope + EMG,BFinter_sdVal,143,False,15,
Gyroscope + EMG,GMinter_domAmp,144,False,15,
Gyroscope + EMG,RFinter_logDetector,145,False,15,
Gyroscope + EMG,RFinter_varVal,146,False,15,
Gyroscope + EMG,MGinter_domAmp,147,False,15,
Gyroscope + EMG,TAinter_peakToPeak,148,False,15,
Gyroscope + EMG,BFinter_medianFreq,149,False,15,
Gyroscope + EMG,MGinter_peakToPeak,150,False,15,
Gyroscope + EMG,TAinter_cwtMean,151,False,15,
Gyroscope + EMG,MGinter_emdEnergy,152,False,15,
Gyroscope + EMG,RFinter_emdEnergy,153,False,15,
Gyroscope + EMG,PLinter_waveformLength,154,False,15,
Gyroscope + EMG,RFinter_mavVal,155,False,15,
Gyroscope + EMG,PLinter_logDetector,156,False,15,
Gyroscope + EMG,RFinter_sdVal,157,False,15,
Gyroscope + EMG,BFinter_psdMean,158,False,15,
Gyroscope + EMG,TAinter_varVal,159,False,15,
Gyroscope + EMG,TAinter_logDetector,160,False,15,
Gyroscope + EMG,BFinter_meanPowerFreq,161,False,15,
Gyroscope + EMG,GMinter_waveformLength,162,False,15,
Gyroscope + EMG,TAinter_meanVal,163,False,15,
Gyroscope + EMG,RFinter_rmsVal,164,False,15,
Gyroscope + EMG,GMinter_meanVal,165,False,15,
Gyroscope + EMG,RFinter_meanVal,166,False,15,
Gyroscope + EMG,MGinter_logDetector,167,False,15,
Gyroscope + EMG,MGinter_maxVal,168,False,15,
Gyroscope + EMG,BFinter_rmsVal,169,False,15,
Gyroscope + EMG,BFinter_emdEnergy,170,False,15,
Gyroscope + EMG,RFinter_psdMean,171,False,15,
Gyroscope + EMG,RFinter_meanPowerFreq,172,False,15,
Gyroscope + EMG,TAinter_maxVal,173,False,15,
Gyroscope + EMG,PLinter_domAmp,174,False,15,
Gyroscope + EMG,RFinter_dwtEnergy,175,False,15,
