source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
Gyroscope,gyroz_maxVal,1,True,10,1.0947050094288124
Gyroscope,gyroz_peakToPeak,1,True,10,0.6821405733849432
Gyroscope,gyroz_varVal,1,True,10,0.6076381949511754
Gyroscope,gyroz_psdMean,1,True,10,0.6063337951926803
Gyroscope,gyroy_minVal,1,True,10,0.6062385932557499
Gyroscope,gyroy_specEntropy,1,True,10,0.5219557330919407
Gyroscope,gyrox_cvVal,1,True,10,0.510181732464801
Gyroscope,gyroz_domAmp,1,True,10,0.4964231188401433
Gyroscope,gyroz_medianFreq,1,True,10,0.4605174154114005
Gyroscope,gyrox_harmonicRatio,1,True,10,0.43671114997170335
Gyroscope,gyroz_minVal,2,False,10,
Gyroscope,gyroz_meanVal,3,False,10,
Gyroscope,gyrox_maxVal,4,False,10,
Gyroscope,gyroz_psdAsymmetry,5,False,10,
Gyroscope,gyroz_sdVal,6,False,10,
Gyroscope,gyroz_cvVal,7,False,10,
Gyroscope,gyroy_medianFreq,8,False,10,
Gyroscope,gyroy_domFreq,9,False,10,
Gyroscope,gyrox_meanVal,10,False,10,
Gyroscope,gyroz_rmsVal,11,False,10,
Gyroscope,gyrox_specEntropy,12,False,10,
Gyroscope,gyroz_meanFreq,13,False,10,
Gyroscope,gyroz_domFreq,14,False,10,
Gyroscope,gyroz_mavVal,15,False,10,
Gyroscope,gyroy_cvVal,16,False,10,
Gyroscope,gyroy_peakToPeak,17,False,10,
Gyroscope,gyroy_maxVal,18,False,10,
Gyroscope,gyrox_domFreq,19,False,10,
Gyroscope,gyroy_mavVal,20,False,10,
Gyroscope,gyroy_harmonicRatio,21,False,10,
Gyroscope,gyroy_meanVal,22,False,10,
Gyroscope,gyrox_psdMean,23,False,10,
Gyroscope,gyrox_mavVal,24,False,10,
Gyroscope,gyrox_varVal,25,False,10,
Gyroscope,gyrox_peakToPeak,26,False,10,
Gyroscope,gyroz_harmonicRatio,27,False,10,
Gyroscope,gyroz_specEntropy,28,False,10,
Gyroscope,gyrox_meanFreq,29,False,10,
Gyroscope,gyroy_rmsVal,30,False,10,
Gyroscope,gyroy_psdMean,31,False,10,
Gyroscope,gyroy_sdVal,32,False,10,
Gyroscope,gyroy_varVal,33,False,10,
Gyroscope,gyroy_meanFreq,34,False,10,
Gyroscope,gyrox_rmsVal,35,False,10,
Gyroscope,gyrox_psdAsymmetry,36,False,10,
Gyroscope,gyrox_medianFreq,37,False,10,
Gyroscope,gyroy_domAmp,38,False,10,
Gyroscope,gyroy_psdAsymmetry,39,False,10,
Gyroscope,gyrox_minVal,40,False,10,
Gyroscope,gyrox_sdVal,41,False,10,
Gyroscope,gyrox_domAmp,42,False,10,
