source,feature,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
EMG,BFinter_cvVal,1,True,138,0.8300732259170478
EMG,MGinter_cvVal,1,True,138,0.7746198838787978
EMG,TAinter_harmonicRatio,1,True,138,0.7289126796042297
EMG,MGinter_psdAsymmetry,1,True,138,0.6391656098272963
EMG,RFinter_minVal,1,True,138,0.49847013158030234
EMG,GMinter_psdAsymmetry,1,True,138,0.4619247874196306
EMG,TAinter_cvVal,1,True,138,0.453557455263766
EMG,PLinter_cvVal,1,True,138,0.4310295919228682
EMG,MGinter_domFreq,1,True,138,0.4194938772025221
EMG,TAinter_minVal,1,True,138,0.4140665075396406
EMG,BFinter_psdAsymmetry,1,True,138,0.38063437572270953
EMG,GMinter_domFreq,1,True,138,0.3787915079287178
EMG,RFinter_cvVal,1,True,138,0.3667472801248635
EMG,PLinter_harmonicRatio,1,True,138,0.36516841811179485
EMG,GMinter_cvVal,1,True,138,0.3571461008686488
EMG,MGinter_minVal,1,True,138,0.34485167404374106
EMG,BFinter_harmonicRatio,1,True,138,0.34305410210602877
EMG,RFinter_harmonicRatio,1,True,138,0.30483172346620535
EMG,RFinter_meanFreq,1,True,138,0.2980100491262321
EMG,PLinter_minVal,1,True,138,0.29496308605919724
EMG,MGinter_meanFreq,1,True,138,0.27462945865116567
EMG,PLinter_meanFreq,1,True,138,0.27215555564387156
EMG,BFinter_domFreq,1,True,138,0.26688777880895337
EMG,RFinter_psdAsymmetry,1,True,138,0.25545177898154475
EMG,TAinter_domFreq,1,True,138,0.2537991953771417
EMG,BFinter_meanFreq,1,True,138,0.2501656103846203
EMG,PLinter_medianFreq,1,True,138,0.24446782666686828
EMG,BFinter_minVal,1,True,138,0.23413095887558386
EMG,GMinter_meanFreq,1,True,138,0.21244459990489625
EMG,MGinter_medianFreq,1,True,138,0.21136304539666464
EMG,GMinter_harmonicRatio,1,True,138,0.20914587089876105
EMG,GMinter_medianFreq,1,True,138,0.20639500987452916
EMG,BFinter_waveformLength,1,True,138,0.20261005786740469
EMG,PLinter_domFreq,1,True,138,0.19413638197595215
EMG,BFinter_logDetector,1,True,138,0.18457060354247243
EMG,TAinter_psdAsymmetry,1,True,138,0.1817825891824195
EMG,RFinter_domFreq,1,True,138,0.18117762834351706
EMG,PLinter_mavVal,1,True,138,0.18077543554424527
EMG,BFinter_medianFreq,1,True,138,0.17869614658367614
EMG,PLinter_logDetector,1,True,138,0.17444727512124927
EMG,TAinter_waveformLength,1,True,138,0.17313384214907157
EMG,BFinter_specEntropy,1,True,138,0.17272337470267085
EMG,PLinter_sdVal,1,True,138,0.16762826943292908
EMG,PLinter_specEntropy,1,True,138,0.15955740242943553
EMG,PLinter_rmsVal,1,True,138,0.1477922472560352
EMG,TAinter_specEntropy,1,True,138,0.14763601362523981
EMG,RFinter_peakToPeak,1,True,138,0.14644203811710477
EMG,MGinter_harmonicRatio,1,True,138,0.14423220122496236
EMG,PLinter_maxVal,1,True,138,0.13743865643696393
EMG,PLinter_cwtMean,1,True,138,0.13580038699166988
EMG,RFinter_maxVal,1,True,138,0.12888967088086192
EMG,GMinter_minVal,1,True,138,0.1231842197495635
EMG,PLinter_peakToPeak,1,True,138,0.12290078341538702
EMG,TAinter_domAmp,1,True,138,0.12012931449525725
EMG,GMinter_emdEnergy,1,True,138,0.11854103643892507
EMG,MGinter_waveformLength,1,True,138,0.11525492002388733
EMG,PLinter_psdAsymmetry,1,True,138,0.11405281142108331
EMG,TAinter_meanFreq,1,True,138,0.10919004105853042
