source,feature,combined_rank,combined_rank_score,anova_rank,anova_f_score,p_value,rfe_rank,rfe_selected,n_features_selected_target,selected_model_abs_coefficient_mean
EMG,TAinter_varVal,44,131,34,2.10777997500765,0.13087941156183053,97,False,5,
EMG,RFinter_dwtEnergy,45,132,22,2.1881465863421257,0.12145480504693666,110,False,5,
EMG,PLinter_dwtEnergy,46,133,38,2.0759820441667807,0.13481452694412674,95,False,5,
EMG,BFinter_mavVal,46,133,50,1.9554898350582546,0.15087220088961828,83,False,5,
EMG,RFinter_meanFreq,47,134,124,0.590255914842921,0.5575368370351532,10,False,5,
EMG,TAinter_psdMean,48,139,39,2.075933441606967,0.1348206345423974,100,False,5,
EMG,PLinter_peakToPeak,48,139,105,1.1423924842117563,0.3262502031651033,34,False,5,
EMG,PLinter_meanFreq,48,139,115,0.8939842823238479,0.4146794065031203,24,False,5,
EMG,BFinter_domFreq,49,140,112,0.967661636060562,0.38612399396018826,28,False,5,
EMG,MGinter_domFreq,49,140,127,0.34057680850705485,0.7127974934915178,13,False,5,
EMG,TAinter_meanPowerFreq,50,141,40,2.075933441606967,0.1348206345423974,101,False,5,
EMG,PLinter_cwtMean,51,142,96,1.2834687031031453,0.28495950175429213,46,False,5,
EMG,MGinter_domAmp,52,144,36,2.0879462453535664,0.1333197340894981,108,False,5,
EMG,BFinter_dwtEnergy,52,144,37,2.0836465213500364,0.13385495167905725,107,False,5,
EMG,MGinter_meanFreq,52,144,129,0.25922014071329585,0.7725578553146257,15,False,5,
EMG,BFinter_sdVal,53,145,52,1.9446377978088334,0.15241242743122274,93,False,5,
EMG,BFinter_emdEnergy,54,146,27,2.167460579346426,0.12381143664343645,119,False,5,
EMG,RFinter_cwtMean,54,146,30,2.120229565285254,0.12937128833589895,116,False,5,
EMG,GMinter_domFreq,55,148,136,0.0956005834119222,0.9089723534865356,12,False,5,
EMG,PLinter_mavVal,56,149,111,1.0024468828797741,0.37335713247480534,38,False,5,
EMG,BFinter_cwtMean,57,152,68,1.8408240405264356,0.16799579584099952,84,False,5,
EMG,GMinter_cvVal,58,154,122,0.6521717479116219,0.5247560612721682,32,False,5,
EMG,PLinter_waveformLength,59,157,69,1.8205037618670605,0.1712342950697523,88,False,5,
EMG,RFinter_harmonicRatio,59,157,128,0.3236408070520226,0.7248308234852578,29,False,5,
EMG,TAinter_maxVal,60,158,78,1.6841373866753335,0.19470791016809794,80,False,5,
EMG,RFinter_domFreq,60,158,121,0.655631710196598,0.5229841468588896,37,False,5,
EMG,PLinter_specEntropy,61,159,137,0.07881333080673054,0.9243129660069662,22,False,5,
EMG,GMinter_minVal,62,160,98,1.2811286419167087,0.2855983288846125,62,False,5,
EMG,GMinter_logDetector,62,160,106,1.1162319301340844,0.33456394778080767,54,False,5,
EMG,PLinter_sdVal,62,160,110,1.0384142996110535,0.3606151356331717,50,False,5,
EMG,PLinter_logDetector,62,160,118,0.7331837280292477,0.4848520116820516,42,False,5,
EMG,GMinter_medianFreq,63,161,117,0.7813230995872464,0.4626405039631263,44,False,5,
EMG,RFinter_mavVal,64,163,29,2.1216188716126716,0.12920410933550439,134,False,5,
EMG,TAinter_domFreq,65,164,131,0.1487801250875822,0.862092135079417,33,False,5,
EMG,PLinter_rmsVal,66,165,104,1.1425855059448045,0.3261896625406703,61,False,5,
EMG,GMinter_mavVal,67,166,67,1.842452934098706,0.1677389546026164,99,False,5,
EMG,MGinter_cwtMean,67,166,95,1.3239527787618854,0.27413862083507085,71,False,5,
EMG,PLinter_domFreq,68,167,126,0.37146221897437554,0.6913823533262976,41,False,5,
EMG,RFinter_psdMean,69,169,44,2.0590510234206176,0.1369595744334174,125,False,5,
EMG,RFinter_meanPowerFreq,70,170,43,2.0590510234206176,0.1369595744334174,127,False,5,
